9.943e-005,0.07489,0.00010495,0.0044661,9.943e-005,0.00011048,0.00012153,0.0063608,0.00010495,0.00012429,0.00012153,0.0040794,9.943e-005,0.00010495,0.00010772,0.0026183,0.0026404,0.0055515,0.00145,0.004049,9.943e-005,9.943e-005,9.943e-005,0.0089432,9.943e-005,9.943e-005,9.943e-005,0.0033143,9.943e-005,9.943e-005,9.943e-005,0.092155,0.00011048,0.00070706,0.0028172,0.0054272,9.943e-005,9.943e-005,0.00013534,0.030895,9.943e-005,9.943e-005,9.943e-005,0.003342,9.943e-005,9.943e-005,9.943e-005,0.00029277,9.943e-005,0.0010523,0.00011048,0.078227,9.943e-005,9.943e-005,9.943e-005,0.013708,9.943e-005,9.943e-005,9.943e-005,0.0030602,9.943e-005,9.943e-005,9.943e-005,0.00018781,9.943e-005,0.075835,9.943e-005,0.0010965,9.943e-005,9.943e-005,9.943e-005,0.0075622,9.943e-005,9.943e-005,9.943e-005,0.00061039,9.943e-005,9.943e-005,9.943e-005,0.0039081,0.0012871,0.00092525,9.943e-005,0.0042976,9.943e-005,9.943e-005,9.943e-005,0.0021985,9.943e-005,9.943e-005,9.943e-005,0.00088382,9.943e-005,9.943e-005,9.943e-005,0.1592,9.943e-005,9.943e-005,0.018013,0.001207,9.943e-005,9.943e-005,9.943e-005,0.029522,9.943e-005,9.943e-005,9.943e-005,0.0011573,9.943e-005,9.943e-005,9.943e-005,0.00046677,9.943e-005,9.943e-005,9.943e-005,0.036922,9.943e-005,9.943e-005,9.943e-005,0.29462,9.943e-005,9.943e-005,9.943e-005,0.0010413,9.943e-005,9.943e-005,9.943e-005,0.00039496
0.0048088,0.014133,0.013297,0.015604,0.0042116,0.017975,0.0021129,0.029336,0.0015897,0.011079,0.0013451,0.0043765,0.00044363,0.0044533,0.00061141,0.024362,0.0076668,0.020916,0.0017518,0.032169,0.00014503,0.040873,0.0012882,0.0073625,0.00010238,0.024806,0.00083891,0.0029262,0.00010238,0.021678,0.0012086,0.021166,0.028165,0.045105,0.0050448,0.005824,0.00011091,0.014435,0.0013167,0.0060743,0.00010522,0.0084488,0.001092,0.0014901,0.00010238,0.020506,0.0016209,0.016269,0.011941,0.041943,0.0020674,0.0004806,0.00012797,0.00044647,0.0010095,0.00011091,0.00014788,0.0042941,0.00047206,0.00010238,0.00024172,0.0036372,0.00016494,0.00010238,0.00044647,0.0084773,0.01549,0.053028,0.00056306,0.0055368,0.00010238,0.0034865,0.00010238,0.0016437,0.00010238,0.00010238,0.00010238,0.00071947,0.00010238,0.0098593,0.0025907,0.0054088,0.00010238,0.010104,0.00010238,0.01247,0.00010238,0.015828,0.00010238,0.0078801,0.00010238,0.0021783,0.00010238,0.0093617,0.00010238,0.058667,0.02236,0.071822,0.00070525,0.0036997,0.00010238,0.016238,0.00010238,0.003967,0.00010238,0.016261,0.00010238,0.0030343,0.00010238,0.021689,0.00073085,0.021823,0.00088441,0.0097086,0.00053463,0.0012484,0.00010238,0.0042372,0.00010238,0.00010238,0.00010238,0.0059747,0.00058866,0.00010238,0.00010238,0.010351,0.00010238,0.00010238
0.00023062,0.00085108,0.00040358,0.00082363,0.00031572,0.0004832,0.00014002,0.0064435,0.00046398,0.00071381,0.00014551,0.0044503,0.00013453,0.00010158,9.8835e-005,0.004681,0.0005079,0.0009005,0.0009005,0.067222,0.017,0.000302,0.00024983,0.046357,0.085638,0.00010707,0.0001208,0.030848,0.0022265,9.8835e-005,9.8835e-005,0.028336,0.0020042,0.0011394,0.002125,0.21815,0.027295,0.00014825,0.00044201,0.0099494,0.050488,9.8835e-005,9.8835e-005,0.00038161,9.8835e-005,9.8835e-005,9.8835e-005,0.0095733,0.0042636,0.014051,0.002232,0.0086152,0.0042774,9.8835e-005,0.00031572,9.8835e-005,9.8835e-005,9.8835e-005,9.8835e-005,9.8835e-005,9.8835e-005,9.8835e-005,9.8835e-005,0.00033494,9.8835e-005,0.0004173,9.8835e-005,9.8835e-005,9.8835e-005,0.00082912,9.8835e-005,0.016149,0.00051339,9.8835e-005,9.8835e-005,0.00073303,9.8835e-005,9.8835e-005,9.8835e-005,0.00067812,9.8835e-005,9.8835e-005,9.8835e-005,0.010339,0.0030776,9.8835e-005,9.8835e-005,0.015866,0.054823,9.8835e-005,9.8835e-005,0.02106,9.8835e-005,9.8835e-005,9.8835e-005,0.021878,0.00064243,9.8835e-005,0.00078794,0.084274,0.037346,9.8835e-005,0.0025834,0.0019465,0.040575,9.8835e-005,9.8835e-005,9.8835e-005,9.8835e-005,9.8835e-005,9.8835e-005,0.00091148,0.0007193,0.018046,9.8835e-005,0.002125,0.0011613,9.8835e-005,9.8835e-005,9.8835e-005,9.8835e-005,9.8835e-005,9.8835e-005,9.8835e-005,9.8835e-005,9.8835e-005,9.8835e-005,9.8835e-005
9.8737e-005,0.00010684,0.00030399,0.00016355,9.8737e-005,0.0003445,0.00079822,0.00016085,9.8737e-005,0.00049034,0.0012168,9.8737e-005,9.8737e-005,9.8737e-005,0.00010414,0.00063077,9.8737e-005,0.00015005,0.0012168,0.010091,9.8737e-005,0.0013249,0.018817,0.0043118,9.8737e-005,0.0019271,0.013802,9.8737e-005,9.8737e-005,0.00020136,0.00020947,0.0037987,9.8737e-005,0.00010414,0.0007523,0.012114,9.8737e-005,9.8737e-005,0.018515,0.020122,9.8737e-005,0.0007469,0.0016057,9.8737e-005,9.8737e-005,0.00012574,9.8737e-005,0.025836,0.0028372,0.014177,0.015061,0.19526,9.8737e-005,9.8737e-005,0.00051734,0.0034962,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,0.0012627,9.8737e-005,9.8737e-005,0.0015733,0.0007334,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,0.00051734,0.0026158,9.8737e-005,0.0015652,0.0077687,0.0030074,9.8737e-005,0.0049438,0.0063913,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,0.0051544,9.8737e-005,9.8737e-005,0.0057162,0.16421,9.8737e-005,0.00067669,0.0054029,0.014434,9.8737e-005,0.005249,0.0034503,9.8737e-005,9.8737e-005,0.00087113,9.8737e-005,0.1611,0.00049034,0.095233,0.040631,0.08493,9.8737e-005,9.8737e-005,0.00040662,0.0036988,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005,9.8737e-005
0.00018405,0.25031,0.0016015,0.00037359,0.00010713,0.00096695,0.0028184,0.0004148,0.0002335,0.0059033,0.00096969,0.00020053,0.00010164,0.00021701,0.00081861,0.017919,0.0012499,0.020559,0.026904,0.0054693,9.8892e-005,0.016878,0.0079718,0.00016207,9.8892e-005,0.00017306,0.0040903,9.8892e-005,9.8892e-005,9.8892e-005,0.0013323,0.02828,0.00010988,0.0084004,0.012804,0.0040848,9.8892e-005,0.0058511,0.0011812,0.00016757,9.8892e-005,9.8892e-005,0.013046,9.8892e-005,9.8892e-005,9.8892e-005,0.00035711,0.0059171,9.8892e-005,0.0011263,0.004115,0.0010961,9.8892e-005,9.8892e-005,0.0001813,9.8892e-005,9.8892e-005,9.8892e-005,9.8892e-005,9.8892e-005,9.8892e-005,9.8892e-005,9.8892e-005,0.0011647,9.8892e-005,0.24979,0.0081037,9.8892e-005,9.8892e-005,0.0026728,0.00093124,9.8892e-005,0.00075818,0.0010961,0.00075818,9.8892e-005,9.8892e-005,0.00044227,9.8892e-005,0.0063181,0.0014175,0.0060654,0.0041782,0.0007774,9.8892e-005,0.022427,0.0015218,9.8892e-005,9.8892e-005,9.8892e-005,0.0035354,9.8892e-005,9.8892e-005,9.8892e-005,0.00084059,0.013694,9.8892e-005,0.0077521,0.0017059,0.00098068,9.8892e-005,0.14155,9.8892e-005,9.8892e-005,9.8892e-005,9.8892e-005,0.010483,9.8892e-005,9.8892e-005,9.8892e-005,9.8892e-005,0.047413,9.8892e-005,9.8892e-005,0.0013817,0.00051919,9.8892e-005,9.8892e-005,9.8892e-005,9.8892e-005,9.8892e-005,9.8892e-005,9.8892e-005,9.8892e-005,9.8892e-005,9.8892e-005,9.8892e-005,0.0012444
0.00010405,0.18927,0.010892,0.021295,0.00012374,0.0021233,0.029639,0.0065835,0.00012655,0.0028741,0.011291,0.0010405,0.0001153,0.0010912,0.0023398,0.0072304,0.00075931,0.0050227,0.0058552,0.008389,0.00010124,0.00015186,0.0026885,0.0034816,0.00010124,0.00010405,0.00024467,0.00016874,0.00010124,0.00010124,0.00010687,0.0022301,0.00010124,0.00091399,0.043402,0.0023426,0.00010124,0.00010405,0.0010321,0.0006862,0.00010124,0.00010124,0.00012936,0.00010124,0.00010124,0.00010124,0.00010968,0.0097277,0.00010124,0.0013415,0.00069182,0.061268,0.00010124,0.00010124,0.0031751,0.00014905,0.00010124,0.00010124,0.00050621,0.00010124,0.00010124,0.00010124,0.00010124,0.0059451,0.00010124,0.19084,0.00087181,0.0078716,0.00010124,0.00045559,0.0093424,0.00054558,0.00010124,0.0005259,0.0011502,0.00010124,0.00010124,0.00010124,0.00041059,0.0021205,0.00010124,0.00048371,0.0015749,0.018564,0.00010124,0.00010124,0.00042747,0.0012402,0.00010124,0.00010124,0.00010124,0.00010124,0.00010124,0.00010124,0.00010124,0.20984,0.00010124,0.00010124,0.0060464,0.031219,0.00010124,0.00010124,0.00010124,0.00010124,0.00010124,0.00010124,0.00060464,0.00010124,0.00010124,0.00010124,0.00010124,0.0034591,0.00010124,0.00010124,0.00010124,0.056861,0.00010124,0.00010124,0.0019208,0.00010124,0.00010124,0.00010124,0.00010124,0.00010124,0.00010124,0.00010124,0.00010124,0.00057933
0.011332,0.00061436,0.00015359,0.0033315,0.00034628,0.00010332,0.00010053,0.0033287,0.00012008,0.00010891,0.00010332,0.00041609,0.00010053,0.00010053,0.00010053,0.014317,0.0071461,0.00025971,0.00011449,0.029654,0.00010612,0.00010053,0.00010053,0.028289,0.00010053,0.00010053,0.0001508,0.00079309,0.00010053,0.00010053,0.0001117,0.0047809,0.00067301,0.00051942,0.00011449,0.029953,0.00010053,0.00010053,0.00010053,0.023248,0.00010053,0.00010053,0.00010612,0.00010053,0.00010053,0.00010053,0.00010053,0.0013907,0.0001871,0.0004133,0.0001117,0.00010612,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00028484,0.0053757,0.00010053,0.00010053,0.00073723,0.00010053,0.00010053,0.00010053,0.0026306,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.011349,0.011745,0.00010053,0.00010053,0.026987,0.00010053,0.00010053,0.00010053,0.035155,0.00010053,0.00010053,0.00010053,0.00050545,0.00010053,0.00010053,0.00010053,0.65174,0.0087407,0.00010053,0.00010053,0.046828,0.00010053,0.00010053,0.00010053,0.027169,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053,0.00010053
0.015392,0.025472,0.021674,0.06994,0.006198,0.0090571,0.004925,0.043756,0.0041916,0.0025162,0.0014429,0.02015,0.0019796,0.0013296,0.00075128,0.047414,0.0047223,0.014772,0.0094238,0.071741,0.00041738,0.0037236,0.006052,0.040238,0.00022061,0.0012104,0.0021584,0.0068211,0.00010733,0.00016993,0.00013714,0.017992,0.0017083,0.010324,0.0061921,0.076255,0.00015801,0.0010434,0.0034851,0.01874,0.00010733,0.00039651,0.00049191,0.00038458,0.00010733,0.00010733,0.00010733,0.02625,0.0012313,0.0031333,0.0028262,0.057431,0.00010733,0.00048594,0.00075426,0.013922,0.00010733,0.00010733,0.00010733,0.00010733,0.00010733,0.00010733,0.00010733,0.0038965,0.003342,0.013365,0.0024297,0.0085055,0.0011687,0.0043854,0.00010733,0.0075038,0.0025281,0.0012014,0.00010733,0.0030916,0.00065588,0.00010733,0.00010733,0.011624,0.00067376,0.0095013,0.00083475,0.01002,0.00010733,0.0014817,0.0020541,0.017491,0.00010733,0.0013654,0.00059029,0.0020392,0.00010733,0.00010733,0.00010733,0.019456,0.0012313,0.021301,0.0013028,0.028373,0.00010733,0.0052232,0.001753,0.023615,0.00010733,0.00010733,0.00010733,0.00010733,0.00010733,0.00010733,0.00010733,0.013914,0.0011657,0.00094208,0.0023433,0.072898,0.00010733,0.00010733,0.0040843,0.0068092,0.00010733,0.00010733,0.00010733,0.00010733,0.00010733,0.00010733,0.00010733,0.00045315
0.0007788,0.019836,0.015126,0.025921,0.00056781,0.0057898,0.0012411,0.0093921,0.00030097,0.00057401,0.0013404,0.0052902,0.00014893,0.00015514,0.00066399,0.038564,0.0016259,0.026191,0.019253,0.0062428,0.00011791,0.044677,0.0011139,0.010252,0.0001117,0.0017034,0.0001117,0.0029694,0.0001117,0.0001117,0.0001117,0.081252,0.0022526,0.0093269,0.0065344,0.019641,0.0001117,0.0045642,0.00043129,0.012141,0.0001117,0.0001117,0.0001117,0.0012194,0.0001117,0.0001117,0.0001117,0.027509,0.0005585,0.001843,0.0017562,0.031754,0.0001117,0.0001117,0.00014273,0.005011,0.0001117,0.0001117,0.0001117,0.0001117,0.0001117,0.0001117,0.0001117,0.00034131,0.0021223,0.028598,0.013218,0.0076887,0.0001117,0.013246,0.00058642,0.003562,0.0001117,0.0001117,0.0001117,0.00068261,0.0001117,0.0001117,0.0001117,0.021946,0.0001117,0.031639,0.0075025,0.002023,0.0001117,0.06442,0.00072295,0.0090632,0.0001117,0.0063452,0.0001117,0.0020696,0.0001117,0.0001117,0.0001117,0.027332,0.00098358,0.0080114,0.001297,0.006401,0.0001117,0.014552,0.00059263,0.033578,0.0001117,0.00091532,0.0001117,0.0001117,0.0001117,0.0001117,0.0001117,0.1544,0.0001117,0.0001117,0.00046231,0.054289,0.0001117,0.0001117,0.0001117,0.029489,0.0001117,0.0001117,0.0001117,0.0001117,0.0001117,0.0001117,0.0001117,0.0001117
0.00031723,0.0010565,0.00028137,0.0018013,0.0010207,0.0025461,0.0012248,0.0027917,0.0019668,0.0046261,0.0034068,0.0025903,0.003782,0.0022482,0.0023613,0.0021351,0.004764,0.0025489,0.0014979,0.0016551,0.00042206,0.040184,0.0040882,0.0030813,9.9308e-005,0.021053,0.0077074,0.0031034,9.9308e-005,0.00011586,0.0071971,0.002993,0.0022648,0.0073957,0.0060578,0.0052688,0.0001131,0.093942,0.0065047,0.0065323,9.9308e-005,0.0010951,0.0092218,0.0045516,9.9308e-005,9.9308e-005,0.019464,0.045853,0.024055,0.025048,0.0097322,0.0083529,9.9308e-005,0.008866,0.0028165,0.0048964,9.9308e-005,9.9308e-005,0.00053516,0.0011338,9.9308e-005,9.9308e-005,0.0019668,0.00079446,9.9308e-005,9.9308e-005,9.9308e-005,9.9308e-005,9.9308e-005,0.00065378,9.9308e-005,9.9308e-005,9.9308e-005,9.9308e-005,9.9308e-005,0.00048826,0.00076412,0.00040827,9.9308e-005,9.9308e-005,0.00045516,9.9308e-005,9.9308e-005,9.9308e-005,9.9308e-005,0.053149,9.9308e-005,9.9308e-005,9.9308e-005,0.0050482,0.0012689,0.0004193,9.9308e-005,9.9308e-005,0.0032496,9.9308e-005,0.00037792,0.00079446,0.00065102,9.9308e-005,9.9308e-005,0.064158,0.00046895,0.00044413,9.9308e-005,9.9308e-005,0.0012938,9.9308e-005,9.9308e-005,9.9308e-005,0.0085019,0.048995,0.25348,0.10348,0.00051033,0.00046068,9.9308e-005,0.007895,9.9308e-005,9.9308e-005,9.9308e-005,9.9308e-005,0.00039447,9.9308e-005,9.9308e-005,9.9308e-005,0.0063943,9.9308e-005
