115.21,141.94,129.17,0.23712,0.13251,0.075781,0.58208,0.24827,0.16521
89.177,104,129.54,0.35248,0.28335,0.25993,0.37102,0.26257,0.17912
67.165,51.337,65.124,0.36388,0.17426,0.13322,0.44465,0.24373,0.2173
138.15,72.594,28.683,0.27527,0.1497,0.1236,0.53784,0.24652,0.12134
195.11,98.954,90.295,0.374,0.25439,0.22626,0.2315,0.24746,0.28883
45.741,52.921,81.248,0.3233,0.31058,0.29041,0.61424,0.26804,0.27917
94.991,104.74,101.86,0.54235,0.2267,0.19331,0.35125,0.19684,0.12389
171.09,83.347,67.535,0.15353,0.23765,0.27884,0.25886,0.3431,0.32919
69.224,93.889,113.86,0.34865,0.21312,0.096019,0.44977,0.27708,0.18638
133.75,75.061,47.17,0.20264,0.10765,0.050039,0.56548,0.12924,0.0294
188.29,113.69,88.748,0.093223,0.15375,0.20759,0.42485,0.36571,0.1761
163.55,145.41,70.38,0.39747,0.1487,0.16236,0.32493,0.17835,0.18858
128.23,103.83,64.405,0.21856,0.22297,0.22611,0.49698,0.29437,0.1221
163.95,90.051,65.509,0.1946,0.27142,0.28324,0.14316,0.19029,0.20911
121.69,74.328,39.156,0.50832,0.32013,0.20238,0.47953,0.33139,0.050024
131.47,76.273,19.976,0.30514,0.23524,0.26688,0.5315,0.26254,0.2359
216.75,84.003,97.13,0.1478,0.21382,0.2555,0.26354,0.32647,0.28133
43.606,58.193,90.758,0.49829,0.32162,0.24359,0.38663,0.2115,0.14086
240,0,0,0,0,0,0.54515,0.28118,0.12881
201.87,73.624,88.068,0.10272,0.18022,0.22112,0.21877,0.29705,0.29222
54.088,17.759,34.131,0.2405,0.055259,0.047926,0.38894,0.099406,0.12982
155.35,103.09,46.527,0.21148,0.12229,0.11547,0.53855,0.27828,0.16213
92.301,95.353,103.11,0.2953,0.24656,0.19607,0.43244,0.14025,0.070541
62.208,66.472,89.204,0.1888,0.13765,0.14669,0.66275,0.24522,0.24452
240,0,0,0,0,0,0.49481,0.3062,0.12615
40.446,54.677,89.286,0.31269,0.2364,0.20826,0.53563,0.25318,0.15558
139.5,88.514,57.778,0.04659,0.065815,0.1051,0.58229,0.27416,0.058196
76.758,43.532,48.022,0.34764,0.16804,0.14686,0.57671,0.25441,0.12803
159.91,90.7,41.446,0.17759,0.19763,0.19141,0.91791,0.15629,0.20046
181.32,92.056,87.973,0.6305,0.27462,0.21555,0.55445,0.27118,0.22736
54.941,32.958,43.971,0.38729,0.12092,0.10379,0.41264,0.18833,0.068786
152.94,97.454,67.655,0.082249,0.1232,0.14958,0.30833,0.33228,0.2344
79.973,79.661,89.821,0.31411,0.17187,0.13929,0.57571,0.25209,0.19381
86.102,116.15,135.9,0.62366,0.36369,0.30742,0.61139,0.18295,0.095432
111.57,93.696,100.62,0.44436,0.30085,0.17851,0.48921,0.21453,0.15122
187.71,98.596,82.78,0.15414,0.26806,0.31965,0.21479,0.25142,0.20712
208.19,38.604,25.093,0.23982,0.14493,0.13876,0.56072,0.25527,0.12876
118.81,55.48,55.366,0.12354,0.084521,0.088308,0.49207,0.18415,0.13753
177.48,93.967,69.041,0.25705,0.18223,0.19481,0.44032,0.32807,0.19021
200.12,97.76,100.31,0.13712,0.18874,0.24627,0.34278,0.37958,0.26289
146.99,102.59,59.936,0.1109,0.15502,0.17469,0.2582,0.30426,0.2733
131.39,102.04,53.026,0.13421,0.19038,0.2082,0.2514,0.28041,0.24094
56.143,64.312,91.545,0.26037,0.22408,0.25702,0.73473,0.24942,0.27619
72.446,95.674,113.24,0.1873,0.12066,0.085544,0.70077,0.26932,0.23219
155.42,118.1,57.035,0.43394,0.23309,0.082035,0.42245,0.23758,0.20748
174.88,93.264,86.899,0.11771,0.22189,0.29537,0.25625,0.29855,0.26335
181.32,92.056,87.973,0.6305,0.27462,0.21555,0.55445,0.27118,0.22736
111.57,93.696,100.62,0.44436,0.30085,0.17851,0.48921,0.21453,0.15122
41.289,10.298,20.534,0.91227,0.091528,0.13601,0.76809,0.17765,0.19676
182.08,94.114,94.588,0.56041,0.30423,0.27514,0.43954,0.25172,0.17059
92.689,68.483,71.192,0.32036,0.11069,0.10545,0.63011,0.2189,0.21982
220.55,83.286,98.542,0.73303,0.25184,0.26805,0.46573,0.21053,0.13605
139.15,108.65,66.686,0.14828,0.21272,0.26964,0.62376,0.25006,0.26926
161.13,99.188,58.302,0.16131,0.16576,0.20987,0.44428,0.21055,0.077804
86.331,91.535,97.31,0.32739,0.18555,0.15143,0.43828,0.28589,0.23246
122.16,54.12,45.354,0.2443,0.29263,0.32017,0.54587,0.30465,0.25778
72.186,74.063,86.918,0.21112,0.17727,0.15245,0.53094,0.21164,0.15396
97.649,83.541,58.939,0.49542,0.28343,0.2284,0.55557,0.21078,0.15327
152.9,77.745,67.078,0.15474,0.11871,0.099781,0.7209,0.26086,0.19147
163.37,78.073,69.03,0.26465,0.20854,0.22783,0.24345,0.13684,0.17556
57.069,93.719,126.89,0.53092,0.26164,0.21783,0.82449,0.25617,0.28884
82.051,83.706,88.706,0.20155,0.13442,0.11337,0.65184,0.19099,0.16127
116.95,83.094,51.601,0.29632,0.22162,0.15665,0.42546,0.27583,0.20291
62.652,85.987,108.91,0.58998,0.27725,0.16804,0.35343,0.33624,0.28951
100.3,99.613,93.896,0.48682,0.16167,0.070785,0.68123,0.25547,0.24822
36.841,12.905,27.002,0.43431,0.16951,0.090703,0.54012,0.18142,0.10014
52.995,60.735,85.645,0.46122,0.24443,0.097406,0.5799,0.24582,0.15698
218.06,67.108,28.624,0.13043,0.12911,0.18152,0.71315,0.11118,0.11845
231.06,107.83,111.5,0.37366,0.21465,0.22269,0.14575,0.20568,0.27229
94.841,87.959,89.993,0.18575,0.17222,0.19601,0.60647,0.31696,0.3109
203.69,86.805,96.663,0.04746,0.085936,0.1122,0.28019,0.33998,0.30273
64.351,27.186,43.086,0.37282,0.14023,0.094383,0.47535,0.21831,0.19106
89.96,33.281,23.233,0.46873,0.14809,0.10717,0.52799,0.19699,0.048257
104.24,140.33,138.61,0.28262,0.24166,0.28886,0.5728,0.20299,0.20521
231.06,107.83,111.5,0.37366,0.21465,0.22269,0.14575,0.20568,0.27229
125.63,94.085,54.42,0.1614,0.11511,0.14669,0.66542,0.33489,0.23724
114.44,115.59,104.27,0.19123,0.18419,0.23106,0.43892,0.25602,0.17499
118.18,112.58,70.153,0.36178,0.13135,0.12106,0.71847,0.16606,0.16809
28.505,46.004,85.604,0.36293,0.098409,0.067591,0.38223,0.24452,0.20333
91.639,106.95,110.99,0.21414,0.14709,0.12669,0.53567,0.24517,0.14324
159.29,107.45,74.441,0.21166,0.17002,0.18532,0.49791,0.36795,0.089744
231.06,107.83,111.5,0.37366,0.21465,0.22269,0.14575,0.20568,0.27229
48.988,35.642,58.233,0.29526,0.15656,0.16982,0.45902,0.2185,0.15097
131.74,90.146,49.993,0.22264,0.21608,0.25127,0.35615,0.22175,0.15268
245.22,23.173,24.013,0.78599,0.22445,0.25213,0.61034,0.25448,0.15632
194.49,69.232,68.741,0.016478,0.030241,0.042065,0.77562,0.29272,0.25702
90.785,29.386,19.998,0.39293,0.12789,0.088656,0.56075,0.1574,0.102
143.63,127.66,94.565,0.14506,0.1372,0.15105,0.51433,0.19424,0.14882
65.904,97.208,130.14,0.29012,0.1407,0.14458,0.65756,0.27298,0.20734
115.75,88.419,88.744,0.18402,0.15393,0.17367,0.40888,0.26412,0.24476
137.3,138.28,108.94,0.21499,0.16108,0.14162,0.37394,0.25262,0.21764
240,0,0,0,0,0,0.15906,0.25856,0.30424
40.446,54.677,89.286,0.31269,0.2364,0.20826,0.53563,0.25318,0.15558
72.336,78.15,86.145,0.11965,0.093236,0.084303,0.63925,0.21615,0.1484
90.785,29.386,19.998,0.39293,0.12789,0.088656,0.56075,0.1574,0.102
143,55.264,46.008,0.038526,0.043478,0.060403,0.71025,0.23565,0.25225
36.631,30.892,39.901,0.65884,0.15795,0.071374,0.27712,0.23223,0.25052
111.08,138.24,133.63,0.2091,0.10757,0.12655,0.46026,0.26718,0.24544
121.69,74.328,39.156,0.50832,0.32013,0.20238,0.47953,0.33139,0.050024
77.501,78.411,94.202,0.31953,0.17365,0.066559,0.53453,0.23794,0.15608
119.89,85.705,41.556,0.42589,0.18543,0.074133,0.46626,0.19185,0.13618
227.49,41.742,52.307,0.22708,0.3041,0.31104,0.35845,0.4089,0.30754
82.756,66.351,77.166,0.21744,0.1079,0.065283,0.23036,0.28151,0.32463
66.84,66.175,98.982,0.36787,0.22491,0.2125,0.54466,0.23149,0.19171
241.85,28.547,28.377,0.86466,0.16185,0.18895,0.56124,0.2468,0.15198
126.96,105,99.482,0.33923,0.33676,0.25901,0.62385,0.31885,0.15123
211.53,73.098,82.977,0.43526,0.12813,0.12463,0.39111,0.25169,0.30343
176.4,103.08,71.024,0.7667,0.2505,0.23382,0.55492,0.19214,0.12019
159.97,115.22,78.444,0.24807,0.25448,0.20825,0.24741,0.23772,0.16781
103.4,68.867,31.969,0.15085,0.15113,0.13362,0.67589,0.17927,0.16708
119.72,108.9,69.357,0.38696,0.37344,0.218,0.6908,0.34935,0.30094
225.06,69.269,49.761,0.19468,0.11952,0.1122,0.34845,0.20601,0.22893
162.25,148.21,83.402,0.13745,0.13433,0.18784,0.32185,0.17009,0.04605
62.538,81.235,110.12,0.35612,0.23977,0.19201,0.36841,0.26501,0.26171
109.44,97.496,81.084,0.29676,0.25553,0.17135,0.48339,0.32115,0.21239
234.51,28.806,46.789,0.0015012,0.0093875,0.023275,0.67445,0.1994,0.20408
24.232,34.537,62.723,0.44163,0.098802,0.10504,0.25947,0.17723,0.21603
125.23,102.45,68.094,0.43796,0.33195,0.20832,0.29384,0.29327,0.28264
178.23,103.93,75.027,0.21276,0.19694,0.23492,0.45596,0.19568,0.1753
151.58,66.657,67.146,0.32677,0.16263,0.089189,0.37255,0.2163,0.2323
121.44,88.36,25.919,0.30049,0.15368,0.079621,0.52241,0.20642,0.083811
56.143,64.312,91.545,0.26037,0.22408,0.25702,0.73473,0.24942,0.27619
166.3,84.555,55.908,0.037937,0.079914,0.1385,0.34208,0.32919,0.29733
106.39,108.06,104.1,0.3207,0.18143,0.097961,0.40323,0.27629,0.16063
182.2,89.135,66.095,0.46931,0.27509,0.17053,0.36448,0.25496,0.12977
148.77,91.476,53.104,0.2856,0.25885,0.2446,0.51419,0.27664,0.11136
185.87,85.639,93.099,0.32542,0.33217,0.23409,0.28668,0.33887,0.31163
62.652,85.987,108.91,0.58998,0.27725,0.16804,0.35343,0.33624,0.28951
204.18,146.19,107.44,0.29088,0.077554,0.02141,0.24615,0.19098,0.24598
271.65,97.338,119.69,0.15421,0.20655,0.275,0.10568,0.13094,0.22213
161.47,104.61,72.648,0.31066,0.24613,0.25226,0.33011,0.26933,0.23178
237.7,129.16,125.21,0.29397,0.075963,0.032576,0.20373,0.14685,0.21364
170.84,148.55,23.448,0.22667,0.18039,0.21564,0.468,0.26761,0.1597
59.897,84.733,121.08,0.65672,0.20936,0.11896,0.22948,0.22515,0.21906
42.887,53.288,80.79,0.20508,0.12303,0.12569,0.60951,0.31283,0.14039
66.314,94.185,105.65,0.37406,0.23057,0.18235,0.25719,0.21199,0.26745
64.626,91.662,118.04,0.45387,0.17548,0.1578,0.41255,0.18837,0.094495
92.526,111.07,103.82,0.3783,0.22294,0.14588,0.19833,0.20092,0.26643
97.305,80.73,88.828,0.36375,0.27131,0.22878,0.41741,0.28755,0.19647
141.12,97.709,70.425,0.2248,0.2797,0.28176,0.39147,0.3265,0.13618
173.47,114.05,51.78,0.25548,0.13978,0.12615,0.5781,0.20881,0.17967
83.549,113.15,122.01,0.32005,0.1217,0.13949,0.72187,0.21448,0.21304
226.89,44.51,54.312,0.42532,0.27989,0.19548,0.23764,0.18449,0.20578
154.26,119.69,67.336,0.16839,0.10772,0.10614,0.44995,0.2694,0.19669
238.61,35.95,33.392,0.43961,0.26117,0.092136,0.47364,0.27262,0.25724
62.567,66.187,82.916,0.50668,0.37888,0.23725,0.62368,0.24623,0.25948
46.111,29.458,47.89,0.27077,0.13868,0.12403,0.59835,0.22452,0.060617
182.2,89.135,66.095,0.46931,0.27509,0.17053,0.36448,0.25496,0.12977
103.33,134.71,141.76,0.26781,0.10161,0.10641,0.50847,0.13914,0.085498
143.11,84.526,37.066,0.20844,0.23028,0.26727,0.50623,0.28839,0.091791
92.759,110.81,117.8,0.38555,0.22872,0.12366,0.37945,0.19914,0.20412
207.21,35.263,47.877,0.62832,0.30453,0.24641,0.55079,0.3329,0.1985
154.26,119.69,67.336,0.16839,0.10772,0.10614,0.44995,0.2694,0.19669
100.05,97.166,91.894,0.16748,0.094562,0.083405,0.77329,0.17171,0.12946
79.561,77.505,86.178,0.32057,0.19875,0.15358,0.33967,0.21148,0.19485
192.48,99.073,92.196,0.53425,0.22553,0.18539,0.51947,0.23488,0.16743
147.36,101.94,41.519,0.24512,0.22207,0.23628,0.58814,0.3182,0.26738
99.28,123.46,124.32,0.53905,0.23504,0.10695,0.20341,0.17911,0.18828
231.2,118.8,116.33,0.23045,0.20369,0.17711,0.80084,0.31401,0.38348
53.192,72.804,96.992,0.46687,0.26851,0.20245,0.40936,0.24677,0.2231
207.23,71.324,89.454,0.10786,0.2165,0.30178,0.23278,0.3276,0.32401
193.81,90.392,81.939,0.16403,0.28498,0.33857,0.35597,0.41032,0.33978
49.535,55.285,80.931,0.31747,0.26964,0.2245,0.49599,0.22884,0.19179
91.663,79.547,71.131,0.28506,0.24533,0.14704,0.50265,0.15919,0.11258
213.85,77.728,83.162,0.31423,0.16629,0.15766,0.23052,0.23694,0.29549
104.94,105.86,88.874,0.12164,0.10805,0.056151,0.5481,0.13834,0.14381
157.46,120.76,47.911,0.27085,0.23291,0.20193,0.79378,0.16746,0.17073
25.779,29.542,55.184,0.58862,0.14064,0.13964,0.45044,0.17128,0.17684
151.34,96.286,56.521,0.1821,0.21695,0.26295,0.64982,0.20628,0.094685
86.081,37.975,25.302,0.81272,0.23641,0.25232,0.11676,0.21574,0.28475
71.677,95.834,120.76,0.36142,0.16539,0.11991,0.37761,0.32774,0.24202
99.448,110.34,115.45,0.2563,0.23067,0.23885,0.44397,0.30008,0.16585
68.194,33.796,48.138,0.16526,0.068064,0.088085,0.4201,0.17587,0.14166
61.002,89.392,113.32,0.37608,0.2204,0.20347,0.53197,0.29647,0.22395
45.741,52.921,81.248,0.3233,0.31058,0.29041,0.61424,0.26804,0.27917
81.356,106.54,123.37,0.35787,0.20001,0.15829,0.38474,0.32822,0.25078
96.153,80.676,77.446,0.34155,0.18177,0.14727,0.40172,0.32282,0.24862
188.67,99.192,72.826,0.22232,0.17462,0.20376,0.66936,0.24173,0.26325
164.28,75.881,57.01,0.46381,0.27067,0.17694,0.30465,0.23044,0.18375
192.4,89.897,81.809,0.069,0.17188,0.2595,0.39669,0.22909,0.10774
133.55,119.38,92.429,0.090433,0.081776,0.11826,0.56483,0.14542,0.062372
104.94,105.86,88.874,0.12164,0.10805,0.056151,0.5481,0.13834,0.14381
150.3,98.79,60.762,0.65335,0.2837,0.17509,0.50755,0.18356,0.14822
189.93,117.62,84.117,0.14789,0.11012,0.11419,0.58994,0.27162,0.09631
70.879,76.373,87.312,0.37672,0.21064,0.10204,0.58182,0.28336,0.22388
53.192,72.804,96.992,0.46687,0.26851,0.20245,0.40936,0.24677,0.2231
150.27,118.81,68.87,0.20653,0.19108,0.13545,0.27262,0.29508,0.29284
166.3,84.555,55.908,0.037937,0.079914,0.1385,0.34208,0.32919,0.29733
210.24,67.154,83.424,0.10109,0.16912,0.24442,0.18622,0.26643,0.28884
162.8,95.841,66.84,0.084024,0.13458,0.19308,0.73106,0.2309,0.20673
254.14,89.537,87.338,0.15532,0.06956,0.084121,0.69131,0.24219,0.15663
150.52,88.583,56.329,0.26033,0.26439,0.27542,0.60182,0.28601,0.21071
61.435,46.191,64.51,0.54114,0.32847,0.18112,0.37801,0.31437,0.23759
66.819,35.361,52.693,0.25443,0.18454,0.17156,0.6589,0.21301,0.1331
87.278,83.591,88.247,0.54877,0.37147,0.26362,0.16533,0.17849,0.20849
139.19,127.44,86.641,0.42596,0.21159,0.15426,0.42498,0.26283,0.22392
240,0,0,0,0,0,0.13971,0.2451,0.29972
99.34,71.025,61.501,0.1494,0.20185,0.21378,0.54251,0.23869,0.24918
121.6,83.889,51.641,0.30883,0.16435,0.1156,0.35876,0.2189,0.13548
52.049,46.382,69.093,0.46442,0.28311,0.12509,0.2899,0.22325,0.25328
109.15,82.961,77.653,0.26083,0.22814,0.2358,0.44584,0.28862,0.16131
168.11,85.457,74.376,0.30058,0.16956,0.096708,0.23502,0.14949,0.12866
130.9,104.23,81.862,0.28268,0.24688,0.22022,0.38812,0.25042,0.11868
121.6,83.889,51.641,0.30883,0.16435,0.1156,0.35876,0.2189,0.13548
164.46,105.14,77.887,0.10317,0.1467,0.21295,0.33801,0.2617,0.17501
161.98,70.224,40.961,0.31816,0.192,0.21225,0.44439,0.27675,0.16859
218.18,8.32,14.378,0.38939,0.048911,0.031392,0.65975,0.10961,0.13741
217.09,165.67,126.84,0.81701,0.27639,0.33787,0.48635,0.31848,0.14529
202.36,34.933,24.911,0.13103,0.2163,0.29255,0.71359,0.33292,0.32023
116.64,111.07,96.842,0.18639,0.20458,0.23056,0.4752,0.33331,0.10744
164.95,98.92,85.964,0.48812,0.1906,0.22,0.36943,0.24704,0.22562
240,0,0,0,0,0,0.23916,0.33286,0.3229
189.12,121.74,71.05,0.2548,0.22646,0.21162,0.35587,0.25188,0.23075
151.84,80.875,61.165,0.57406,0.26655,0.20519,0.55299,0.25267,0.21329
140.6,137.53,100.13,0.24894,0.19702,0.11153,0.77388,0.24473,0.25426
170.15,124.99,85.182,0.19167,0.11763,0.11942,0.58807,0.19115,0.15011
154.23,89.328,67.586,0.2711,0.16548,0.10233,0.5282,0.34159,0.08414
49.003,39.48,62.17,0.42197,0.19828,0.18552,0.63,0.20065,0.16446
110.87,72.121,55.747,0.12611,0.13362,0.14445,0.79099,0.18481,0.1614
172.12,41.606,37.732,0.21776,0.1152,0.12862,0.70212,0.1417,0.14792
121.6,83.889,51.641,0.30883,0.16435,0.1156,0.35876,0.2189,0.13548
89.668,124.57,143.85,0.51382,0.23671,0.20998,0.43309,0.17904,0.072891
178.3,126.88,79.596,0.57805,0.2339,0.15116,0.4819,0.28777,0.1495
83.344,35.719,40.724,0.13836,0.12142,0.18782,0.52563,0.23697,0.12668
42.22,43.076,69.176,0.59404,0.21568,0.23333,0.10142,0.17781,0.27342
53.192,72.804,96.992,0.46687,0.26851,0.20245,0.40936,0.24677,0.2231
104.79,89.507,79.662,0.34816,0.23351,0.19636,0.30585,0.21681,0.23328
103.6,112,107.41,0.21367,0.1686,0.069158,0.66235,0.27235,0.15031
220.79,13.719,23.413,0.55101,0.11825,0.067848,0.83185,0.17486,0.16667
104.32,41.719,43.489,0.055053,0.064747,0.1116,0.81779,0.14952,0.15265
80.93,102.07,117.94,0.38282,0.28242,0.27513,0.41881,0.27377,0.11478
53.192,72.804,96.992,0.46687,0.26851,0.20245,0.40936,0.24677,0.2231
31.151,57.885,96.105,0.49349,0.14566,0.13146,0.41829,0.2356,0.14047
121.19,120.06,93.504,0.34055,0.2924,0.27128,0.63557,0.26107,0.20466
64.423,61.881,91.368,0.23513,0.11736,0.14572,0.38204,0.23181,0.1318
54.933,68.228,92.574,0.30192,0.22133,0.23135,0.60395,0.21441,0.23609
143.35,111.2,59.877,0.23021,0.20234,0.1911,0.4621,0.2663,0.15271
143.79,95.686,68.649,0.23404,0.11254,0.09855,0.28535,0.20039,0.21686
244.67,90.955,101.78,0.15875,0.27639,0.31075,0.33804,0.40156,0.32108
123.96,78.875,49.355,0.25329,0.14994,0.11469,0.49558,0.24883,0.19933
223.67,116.25,117,0.14562,0.12576,0.13802,0.63979,0.30079,0.28322
46.111,29.458,47.89,0.27077,0.13868,0.12403,0.59835,0.22452,0.060617
212.72,121.2,112.38,0.46638,0.20118,0.085087,0.58662,0.23778,0.19177
111.22,108.3,108.28,0.17121,0.14571,0.15342,0.49715,0.19973,0.16807
143.28,111.36,46.504,0.36562,0.25409,0.23645,0.41576,0.27881,0.22503
170.17,96.043,75.656,0.16549,0.15704,0.20233,0.45622,0.24222,0.086493
64.976,93.536,114.56,0.29688,0.17921,0.11545,0.60359,0.22479,0.19762
117.5,92.392,84.508,0.29996,0.1894,0.12725,0.58062,0.25008,0.1558
47.42,52.366,73.113,0.30801,0.10376,0.028298,0.67128,0.161,0.058428
111.22,108.3,108.28,0.17121,0.14571,0.15342,0.49715,0.19973,0.16807
109.27,103.43,95.438,0.31574,0.31378,0.3187,0.52108,0.36803,0.20954
96.264,136.6,147.73,0.28426,0.12233,0.046885,0.60549,0.16888,0.046805
120.95,99.436,74.81,0.14215,0.11692,0.1412,0.63553,0.31949,0.27105
118.65,97.866,52.317,0.55323,0.32975,0.19524,0.38468,0.23879,0.11696
31.155,52.941,90.489,0.5274,0.1741,0.077606,0.25456,0.20563,0.25272
186.97,107.73,78.299,0.28771,0.15309,0.1189,0.53929,0.25573,0.19299
134.32,110.82,53.107,0.16938,0.22093,0.26328,0.3931,0.37808,0.19364
173.59,91.52,84.407,0.16923,0.203,0.18087,0.2188,0.27271,0.25835
188.88,24.973,36.172,0.3496,0.19513,0.19774,0.42772,0.18699,0.15984
125.28,144.14,119.72,0.48725,0.24857,0.18173,0.43884,0.37641,0.2341
193.52,79.232,81.73,0.16143,0.11955,0.13903,0.53329,0.15037,0.14627
69.926,87.263,105.43,0.56517,0.31077,0.26899,0.28114,0.34794,0.37226
181.73,105.42,89.867,0.65696,0.32355,0.23846,0.42226,0.2404,0.20497
88.607,94.398,98.546,0.19332,0.16246,0.16111,0.55782,0.31365,0.19212
208.71,82.191,86.328,0.19923,0.19034,0.20384,0.66513,0.28691,0.26921
89.668,124.57,143.85,0.51382,0.23671,0.20998,0.43309,0.17904,0.072891
173.59,91.52,84.407,0.16923,0.203,0.18087,0.2188,0.27271,0.25835
215.38,67.338,81.721,0.20454,0.37369,0.4287,0.92024,0.14711,0.19492
150.57,94.307,62.921,0.18715,0.13892,0.146,0.62567,0.2236,0.061966
181.17,70.569,76.211,0.55503,0.40604,0.25408,0.27287,0.26025,0.28075
118.26,79.752,45.483,0.22783,0.1537,0.19748,0.59808,0.22339,0.13948
98.512,101.02,92.974,0.041427,0.076344,0.15502,0.41607,0.37374,0.24664
55.495,76.903,103.99,0.33585,0.17684,0.11518,0.57015,0.24285,0.11439
202.95,114.82,105.13,0.13576,0.18186,0.20624,0.2504,0.32448,0.31101
70.822,77.648,88.874,0.39832,0.15589,0.050981,0.52122,0.27826,0.12363
