0.22616,0.070953,0.14191,0.16334,0.19734,0.076866,0.096822,0.026608
0.08159,0.11532,0.19508,0.25601,0.097019,0.079236,0.15952,0.016213
0.11546,0.15205,0.081388,0.37287,0.087697,0.081388,0.085174,0.023975
0.052923,0.074462,0.22154,0.43938,0.063385,0.053538,0.063385,0.031385
0.13484,0.33577,0.02283,0.075933,0.12878,0.27851,0.018542,0.0047931
0.011997,0.011997,0.11219,0.31193,0.16342,0.034371,0.14462,0.20947
0.12334,0.13774,0.15377,0.18174,0.11958,0.11647,0.15164,0.015704
0.169,0.085026,0.15575,0.13893,0.18468,0.098432,0.16501,0.0031687
0.070516,0.20477,0.12301,0.17679,0.070971,0.21824,0.12681,0.0088869
0.1119,0.12029,0.12472,0.10246,0.14545,0.21696,0.17099,0.0072289
0.10472,0.11588,0.098999,0.14964,0.16795,0.23777,0.11073,0.014306
0.1925,0.13824,0.10228,0.094886,0.196,0.11773,0.1507,0.0076584
0.15504,0.12226,0.18463,0.16245,0.12944,0.095616,0.14502,0.0055597
0.12787,0.10879,0.22194,0.19273,0.11569,0.10511,0.10649,0.021389
0.13102,0.13794,0.12315,0.15434,0.1592,0.16207,0.12543,0.0068418
0.1962,0.11776,0.13665,0.084644,0.18571,0.12926,0.14647,0.0033029
0.12715,0.18361,0.12417,0.11873,0.17502,0.16222,0.09611,0.01299
0.15165,0.1586,0.12636,0.13341,0.1359,0.1218,0.15684,0.015445
0.11098,0.11503,0.16528,0.15523,0.13311,0.12047,0.18373,0.01618
0.082041,0.077566,0.13007,0.15483,0.059666,0.073091,0.22524,0.19749
0.078329,0.057441,0.19974,0.31201,0.05483,0.056136,0.18407,0.057441
0.061425,0.058968,0.15111,0.22727,0.07371,0.044226,0.22973,0.15356
0.052923,0.074462,0.22154,0.43938,0.063385,0.053538,0.063385,0.031385
0.018181,0.020379,0.27426,0.26184,0.016636,0.026618,0.34781,0.034282
0.085909,0.11227,0.1505,0.16785,0.095332,0.15214,0.18778,0.048218
0.12627,0.16013,0.16733,0.11018,0.10372,0.15256,0.17423,0.0055825
0.27938,0.17829,0.1588,0.11064,0.066119,0.08905,0.10529,0.012421
0.059925,0.11886,0.15316,0.23733,0.092056,0.12419,0.20166,0.012813
0.031008,0.081694,0.21377,0.29249,0.015802,0.019976,0.13417,0.21109
0.16398,0.1436,0.068538,0.16266,0.17263,0.17365,0.11179,0.003152
0.10576,0.13171,0.2044,0.17469,0.11309,0.13072,0.11943,0.020202
0.17133,0.16969,0.084328,0.12263,0.1713,0.16982,0.091617,0.019291
0.1458,0.15304,0.12925,0.16083,0.13432,0.14165,0.13174,0.0033661
0.18359,0.10606,0.11557,0.083392,0.18167,0.16764,0.15285,0.0092299
0.067446,0.16018,0.14387,0.10552,0.08594,0.1727,0.19663,0.067718
0.059838,0.066694,0.20881,0.19177,0.098691,0.081031,0.2726,0.020569
0.037704,0.048573,0.22826,0.19633,0.094429,0.125,0.21128,0.058424
0.037511,0.042626,0.21569,0.29284,0.040921,0.049446,0.19778,0.12319
0.22725,0.16682,0.10219,0.11318,0.14854,0.15843,0.077914,0.0056937
0.12873,0.13849,0.17366,0.16553,0.092226,0.098729,0.19509,0.0075377
0.081756,0.13054,0.14088,0.24,0.057171,0.074927,0.090537,0.1842
0.15782,0.10204,0.090476,0.12517,0.18231,0.15442,0.1619,0.02585
0.10484,0.10893,0.095104,0.18499,0.19754,0.15479,0.10202,0.051785
0.14,0.23333,0.105,0.12333,0.13667,0.10167,0.098333,0.061667
0.19009,0.16815,0.13314,0.1112,0.14782,0.14418,0.097469,0.0079429
0.11706,0.21458,0.11008,0.13668,0.11908,0.19109,0.10713,0.0042874
0.1272,0.086657,0.19925,0.24405,0.13163,0.063023,0.13753,0.010668
0.10954,0.2017,0.10309,0.10577,0.14946,0.21123,0.093174,0.026044
0.17845,0.11862,0.10843,0.13811,0.20039,0.14236,0.10713,0.0065055
0.15486,0.19312,0.097592,0.11341,0.15486,0.17291,0.10748,0.005761
0.097191,0.072062,0.085735,0.20695,0.15928,0.24021,0.12195,0.01663
0.11571,0.089017,0.26504,0.21992,0.040085,0.03246,0.20848,0.029282
0.09645,0.11392,0.13746,0.2603,0.084109,0.063793,0.10404,0.13993
0.13086,0.10956,0.17296,0.14555,0.14295,0.13414,0.1551,0.0088711
0.07721,0.10803,0.22406,0.17975,0.075894,0.13567,0.19105,0.0083352
0.13491,0.1356,0.16127,0.11203,0.11802,0.1409,0.18583,0.01144
0.080033,0.069612,0.13172,0.28324,0.061692,0.08837,0.13089,0.15444
0.19836,0.15645,0.13072,0.12618,0.15645,0.12718,0.098126,0.0065417
0.14672,0.20384,0.080499,0.14684,0.12927,0.20082,0.087563,0.0044451
0.19237,0.10923,0.1287,0.16416,0.14801,0.11083,0.14142,0.0052838
0.064263,0.077782,0.1299,0.29389,0.064263,0.074255,0.12657,0.16908
0.15052,0.21422,0.098381,0.1715,0.099512,0.12502,0.10052,0.040339
0.070117,0.068945,0.15137,0.29316,0.060156,0.085547,0.10527,0.16543
0.17506,0.18446,0.16887,0.15542,0.097993,0.11336,0.096499,0.0083262
0.12259,0.2204,0.40512,0.092359,0.029387,0.042401,0.071369,0.016373
0.099762,0.077636,0.18747,0.24497,0.12798,0.057896,0.15395,0.050344
0.088369,0.094643,0.15281,0.2485,0.088582,0.10613,0.14993,0.071037
0.097191,0.072062,0.085735,0.20695,0.15928,0.24021,0.12195,0.01663
0.13491,0.1356,0.16127,0.11203,0.11802,0.1409,0.18583,0.01144
0.17829,0.29473,0.071764,0.058221,0.13308,0.19141,0.066752,0.0057582
0.13467,0.13099,0.16466,0.13071,0.12873,0.14967,0.14854,0.012024
0.20293,0.16634,0.10866,0.084222,0.16733,0.1543,0.10915,0.0070702
0.19353,0.11452,0.16753,0.11566,0.23462,0.11072,0.056944,0.006468
0.099539,0.082334,0.1849,0.2528,0.1269,0.093078,0.13837,0.022083
0.13556,0.1281,0.12395,0.15094,0.1571,0.16599,0.12924,0.0091268
0.15144,0.18692,0.10953,0.14208,0.12291,0.15828,0.11503,0.013821
0.14753,0.15445,0.29058,0.1193,0.073672,0.088257,0.11481,0.011406
0.1063,0.12796,0.13524,0.14953,0.12978,0.13668,0.20579,0.0087223
0.17771,0.11411,0.089925,0.10355,0.15126,0.23864,0.11665,0.0081507
0.19388,0.16362,0.11093,0.090313,0.15438,0.16791,0.11388,0.005088
0.17376,0.14036,0.10868,0.15418,0.1612,0.15234,0.10355,0.0059322
0.12576,0.26129,0.076007,0.2024,0.084937,0.12884,0.10949,0.011268
0.19454,0.11287,0.085851,0.17799,0.21362,0.12927,0.081675,0.0041765
0.13757,0.12799,0.13778,0.17172,0.13569,0.13891,0.14368,0.0066547
0.080364,0.057996,0.16059,0.25797,0.11867,0.11814,0.19033,0.015939
0.061501,0.062977,0.28733,0.23887,0.10947,0.097171,0.12915,0.01353
0.077792,0.13133,0.2328,0.09133,0.085737,0.1422,0.23025,0.0085622
0.12071,0.12815,0.13202,0.19859,0.10388,0.14874,0.1414,0.026506
0.10628,0.37141,0.15772,0.051151,0.080705,0.18613,0.035237,0.011367
0.065805,0.035546,0.086075,0.15687,0.045828,0.13719,0.44418,0.028496
0.13151,0.12813,0.19659,0.18756,0.10277,0.11094,0.1352,0.0073016
0.11886,0.12011,0.18504,0.16113,0.11057,0.12249,0.16068,0.021115
0.11973,0.16076,0.11261,0.11958,0.13382,0.21779,0.13103,0.0046815
0.12081,0.12081,0.15436,0.12081,0.12081,0.12081,0.12081,0.12081
0.13245,0.13996,0.12671,0.17616,0.13422,0.1872,0.084768,0.018543
0.065805,0.035546,0.086075,0.15687,0.045828,0.13719,0.44418,0.028496
0.27882,0.21364,0.055657,0.046597,0.18616,0.14177,0.072864,0.0044922
0.14931,0.2175,0.079938,0.13298,0.14014,0.20806,0.06831,0.0037646
0.083363,0.095779,0.17737,0.2249,0.088329,0.10394,0.17134,0.054984
0.075784,0.060976,0.26568,0.21472,0.1115,0.15941,0.089721,0.022213
0.11297,0.096377,0.10134,0.18474,0.13136,0.18971,0.17301,0.010495
0.10622,0.1311,0.2341,0.074414,0.11224,0.12487,0.21078,0.0062863
0.065805,0.035546,0.086075,0.15687,0.045828,0.13719,0.44418,0.028496
0.011997,0.011997,0.11219,0.31193,0.16342,0.034371,0.14462,0.20947
0.1169,0.15087,0.10364,0.12206,0.14444,0.18296,0.17119,0.0079378
0.17236,0.22934,0.10684,0.1104,0.14459,0.15385,0.054131,0.02849
0.12407,0.1906,0.10803,0.16373,0.11338,0.14784,0.11352,0.038832
0.10746,0.10746,0.23284,0.10746,0.10746,0.10746,0.12239,0.10746
0.092807,0.088167,0.085847,0.13921,0.10209,0.2181,0.19026,0.083527
0.30173,0.20346,0.094464,0.088235,0.17474,0.098616,0.024567,0.014187
0.089646,0.15466,0.28265,0.095183,0.066469,0.14297,0.15056,0.01786
0.082774,0.12528,0.19687,0.14094,0.087248,0.10515,0.17226,0.089485
0.12803,0.1072,0.14985,0.20611,0.13255,0.11385,0.14395,0.01846
0.1272,0.086657,0.19925,0.24405,0.13163,0.063023,0.13753,0.010668
0.096506,0.096341,0.19943,0.18442,0.12323,0.095681,0.18854,0.015848
0.10746,0.10746,0.23284,0.10746,0.10746,0.10746,0.12239,0.10746
0.032881,0.074101,0.12985,0.26185,0.055278,0.076483,0.17632,0.19323
0.05081,0.084867,0.098874,0.16397,0.15353,0.22686,0.20736,0.013732
0.12794,0.13818,0.093654,0.11975,0.20343,0.16274,0.13971,0.014585
0.059838,0.066694,0.20881,0.19177,0.098691,0.081031,0.2726,0.020569
0.10803,0.14557,0.13394,0.12674,0.14561,0.19945,0.1311,0.0095483
0.058632,0.058632,0.24104,0.33713,0.078176,0.074919,0.081433,0.070033
0.11408,0.11328,0.18635,0.21519,0.042782,0.057523,0.14982,0.12097
0.13417,0.10622,0.14623,0.10849,0.14151,0.15217,0.18361,0.027603
0.087373,0.061901,0.17612,0.2854,0.20734,0.095864,0.073678,0.012325
0.15513,0.19782,0.11817,0.17416,0.11793,0.12327,0.10401,0.009512
0.15151,0.17082,0.10342,0.12529,0.15571,0.18295,0.094886,0.015419
0.11665,0.098177,0.14006,0.13599,0.096699,0.12454,0.27605,0.011826
0.099205,0.20159,0.20139,0.25507,0.049105,0.084095,0.1008,0.0087475
0.050586,0.056976,0.13685,0.2295,0.052716,0.061235,0.24601,0.16613
0.17224,0.15001,0.11313,0.12124,0.16008,0.15903,0.11235,0.011911
0.20997,0.11449,0.21072,0.17435,0.05159,0.084932,0.11373,0.040223
0.069092,0.20053,0.17845,0.065822,0.072772,0.20605,0.19767,0.0096075
0.11653,0.16979,0.1515,0.16265,0.095968,0.15293,0.14043,0.010191
0.13341,0.16754,0.13979,0.13806,0.12695,0.15655,0.13353,0.0041613
0.12619,0.13309,0.14478,0.13415,0.1129,0.16065,0.18186,0.0063946
0.063636,0.049318,0.19886,0.22068,0.070682,0.088864,0.21977,0.088182
0.10989,0.076923,0.15989,0.21484,0.17747,0.081868,0.15659,0.022527
0.16334,0.18381,0.10579,0.12392,0.15385,0.14908,0.11045,0.009762
0.10394,0.15814,0.175,0.11854,0.10971,0.15636,0.17134,0.0069709
0.1212,0.1324,0.18053,0.15987,0.0928,0.13573,0.16707,0.0104
0.06679,0.077922,0.17069,0.081633,0.06679,0.070501,0.28386,0.18182
0.17506,0.18446,0.16887,0.15542,0.097993,0.11336,0.096499,0.0083262
0.1077,0.12994,0.18339,0.12043,0.079035,0.21474,0.14133,0.023443
0.12558,0.0789,0.1586,0.13511,0.1849,0.14084,0.16573,0.010339
0.11031,0.19278,0.16514,0.12478,0.075703,0.19872,0.11977,0.012803
0.12881,0.078345,0.2946,0.18457,0.085387,0.051643,0.16148,0.01516
0.09719,0.074356,0.14959,0.13232,0.078162,0.12383,0.21224,0.13232
0.080364,0.057996,0.16059,0.25797,0.11867,0.11814,0.19033,0.015939
0.10992,0.063611,0.23012,0.16838,0.15201,0.097755,0.15809,0.020112
0.12155,0.12185,0.11664,0.2446,0.13234,0.1143,0.12207,0.02665
0.12689,0.133,0.14356,0.15808,0.11466,0.14767,0.17164,0.0044828
0.12897,0.096725,0.15164,0.21008,0.12594,0.098741,0.16222,0.025693
0.10149,0.13368,0.12272,0.21204,0.12091,0.16211,0.14187,0.0051836
0.077088,0.077088,0.12848,0.092077,0.092077,0.11135,0.34261,0.079229
0.13289,0.093447,0.35801,0.10922,0.07949,0.081311,0.11772,0.027913
0.09303,0.08144,0.23922,0.26302,0.088858,0.10385,0.11776,0.012826
0.1049,0.21748,0.16783,0.15035,0.095804,0.1007,0.14231,0.020629
0.13855,0.10498,0.15019,0.22195,0.15629,0.1286,0.087694,0.011753
0.10178,0.079679,0.14587,0.22221,0.11785,0.096916,0.19348,0.042214
0.047041,0.042845,0.11506,0.29881,0.051016,0.049249,0.14399,0.25199
0.11039,0.11398,0.091502,0.098696,0.28507,0.21718,0.070369,0.012815
0.013451,0.020369,0.1618,0.24462,0.071676,0.12817,0.19062,0.16929
0.06234,0.13848,0.26801,0.14486,0.10373,0.1676,0.10092,0.014052
0.079695,0.105,0.19609,0.17397,0.11967,0.10936,0.20414,0.012067
0.1233,0.056818,0.063636,0.098864,0.40341,0.18409,0.047159,0.022727
0.12624,0.09546,0.23523,0.13091,0.14443,0.12764,0.13277,0.0073072
0.042675,0.24905,0.30737,0.16829,0.059723,0.034599,0.10279,0.035496
0.11031,0.19278,0.16514,0.12478,0.075703,0.19872,0.11977,0.012803
0.068382,0.066176,0.0875,0.095588,0.059559,0.13824,0.42868,0.055882
0.095862,0.079538,0.17857,0.22219,0.094175,0.092537,0.19932,0.037809
0.07899,0.092204,0.15299,0.17809,0.22669,0.11907,0.14124,0.010718
0.1451,0.27952,0.079628,0.05146,0.12256,0.24946,0.068435,0.0038395
0.079695,0.105,0.19609,0.17397,0.11967,0.10936,0.20414,0.012067
0.11985,0.11524,0.1138,0.104,0.1913,0.21291,0.12648,0.016422
0.11531,0.114,0.14162,0.11426,0.14714,0.16503,0.19581,0.0068397
0.14287,0.090677,0.11386,0.19835,0.13644,0.16691,0.14287,0.0080117
0.15385,0.11498,0.13926,0.16562,0.15635,0.12223,0.12918,0.018525
0.0074273,0.0078399,0.24221,0.34269,0.0076336,0.0074273,0.21436,0.17041
0.077346,0.082686,0.063592,0.23738,0.10146,0.097411,0.11246,0.22767
0.1104,0.099956,0.10376,0.27746,0.14901,0.13074,0.1129,0.015771
0.12904,0.14359,0.14962,0.1521,0.12053,0.14289,0.14012,0.022113
0.12145,0.21791,0.09702,0.11133,0.12202,0.21096,0.088334,0.030968
0.073705,0.1872,0.087024,0.22986,0.077218,0.24718,0.090211,0.0075993
0.12128,0.10847,0.14096,0.21465,0.10526,0.13959,0.14691,0.022883
0.15718,0.16291,0.18833,0.1486,0.084234,0.079784,0.16783,0.011125
0.016115,0.016115,0.080125,0.36482,0.016115,0.016115,0.097135,0.39346
0.10788,0.10323,0.17857,0.19638,0.11216,0.11111,0.17926,0.011412
0.1723,0.14452,0.10248,0.11562,0.18281,0.14902,0.11149,0.021772
0.20212,0.09733,0.13092,0.176,0.1269,0.096756,0.13465,0.035314
0.07088,0.083727,0.20201,0.15461,0.14073,0.11297,0.20408,0.03101
0.1159,0.095694,0.10101,0.23351,0.16532,0.14445,0.12973,0.01439
0.11994,0.18151,0.14129,0.13614,0.098585,0.1575,0.14373,0.0213
0.07767,0.11359,0.10971,0.10583,0.3,0.14175,0.11359,0.037864
0.048699,0.12086,0.16325,0.32275,0.059345,0.13801,0.12973,0.01735
0.27938,0.17829,0.1588,0.11064,0.066119,0.08905,0.10529,0.012421
0.083024,0.09592,0.18114,0.17191,0.11708,0.10435,0.22577,0.020819
0.20392,0.13512,0.13813,0.091629,0.16131,0.13176,0.13415,0.0039819
0.19383,0.14247,0.11943,0.091145,0.19667,0.14612,0.10351,0.0068299
0.19804,0.18296,0.088283,0.095798,0.17661,0.16651,0.082231,0.0095652
0.18736,0.13187,0.11813,0.17033,0.087912,0.12473,0.10879,0.070879
0.17407,0.31333,0.051621,0.19568,0.081633,0.093637,0.046819,0.043217
0.016115,0.016115,0.080125,0.36482,0.016115,0.016115,0.097135,0.39346
0.195,0.14979,0.23851,0.14697,0.038471,0.040731,0.16336,0.027169
0.15718,0.14407,0.13735,0.11661,0.15294,0.14321,0.14058,0.0080606
0.15855,0.16998,0.1144,0.1043,0.14893,0.19221,0.10635,0.0052822
0.1104,0.099956,0.10376,0.27746,0.14901,0.13074,0.1129,0.015771
0.14494,0.094982,0.14942,0.18011,0.18548,0.080869,0.14942,0.014785
0.1077,0.12994,0.18339,0.12043,0.079035,0.21474,0.14133,0.023443
0.10888,0.12561,0.11314,0.21867,0.062956,0.09337,0.17184,0.10554
0.16977,0.18909,0.11669,0.10977,0.15186,0.15138,0.10797,0.0034602
0.15725,0.12315,0.17298,0.062901,0.10543,0.10631,0.26069,0.011296
0.18759,0.13025,0.08182,0.11794,0.20662,0.17742,0.094135,0.0042346
0.24429,0.10475,0.12531,0.04755,0.27253,0.094373,0.10559,0.0056063
0.11826,0.12782,0.11778,0.17242,0.15915,0.1837,0.11243,0.0084488
0.090766,0.11892,0.18373,0.18688,0.09171,0.11892,0.15668,0.052383
0.14084,0.071571,0.12241,0.26739,0.21779,0.097374,0.072646,0.0099831
0.15024,0.12186,0.13831,0.20366,0.13744,0.10453,0.10978,0.034181
0.13154,0.091367,0.30161,0.12568,0.062364,0.078023,0.18736,0.022059
0.16458,0.14115,0.10917,0.16592,0.17889,0.1236,0.1121,0.0045869
0.091224,0.12676,0.15935,0.14896,0.1582,0.14793,0.15858,0.0089813
0.096411,0.12443,0.1484,0.20113,0.085233,0.098544,0.2332,0.012649
0.1361,0.70836,0.013206,0.046222,0.02201,0.029347,0.031548,0.013206
0.063306,0.14366,0.33921,0.14411,0.022387,0.078725,0.20059,0.0080059
0.16458,0.14115,0.10917,0.16592,0.17889,0.1236,0.1121,0.0045869
0.1452,0.15304,0.14554,0.11834,0.12197,0.15102,0.1529,0.011988
0.14122,0.10864,0.15517,0.26836,0.13126,0.092558,0.097325,0.0054781
0.27783,0.12579,0.046154,0.067873,0.24434,0.1448,0.060633,0.032579
0.11251,0.11865,0.17472,0.1827,0.1207,0.10223,0.16913,0.019362
0.11577,0.09973,0.15703,0.12678,0.13411,0.15061,0.19233,0.023635
0.14891,0.18212,0.098779,0.16769,0.13694,0.16012,0.098577,0.0068512
0.15311,0.15809,0.12783,0.15631,0.10682,0.14883,0.1353,0.013708
0.036344,0.036871,0.20279,0.37187,0.047669,0.053463,0.1143,0.13669
0.041349,0.06102,0.26435,0.25432,0.18747,0.064231,0.11441,0.012846
0.15482,0.15502,0.11572,0.14878,0.14422,0.14621,0.12539,0.0098512
0.041032,0.048769,0.12544,0.37937,0.095428,0.053693,0.11161,0.14467
0.078183,0.094564,0.20104,0.22636,0.057334,0.11616,0.18764,0.038719
0.20001,0.12909,0.1111,0.20683,0.14025,0.096865,0.10596,0.0098937
0.092001,0.098841,0.082787,0.10819,0.29094,0.20271,0.1135,0.011029
0.1764,0.16877,0.10202,0.11452,0.1069,0.1729,0.14493,0.013561
0.040475,0.14085,0.24717,0.043713,0.10308,0.25094,0.15057,0.023206
0.16458,0.14115,0.10917,0.16592,0.17889,0.1236,0.1121,0.0045869
0.20235,0.24294,0.14294,0.13412,0.073529,0.07,0.11059,0.023529
0.10033,0.11898,0.15638,0.19481,0.098181,0.14396,0.18139,0.0059624
0.1512,0.16054,0.072155,0.21007,0.11315,0.10971,0.12316,0.06002
0.090117,0.10168,0.14434,0.26029,0.12872,0.1894,0.06909,0.016371
0.1104,0.099956,0.10376,0.27746,0.14901,0.13074,0.1129,0.015771
0.11877,0.11156,0.14063,0.14734,0.15678,0.2141,0.10427,0.006543
0.08368,0.075909,0.14321,0.37052,0.070358,0.064807,0.098113,0.093394
0.10745,0.16744,0.16755,0.14807,0.093484,0.13889,0.16393,0.013188
0.093151,0.12406,0.17658,0.27031,0.063552,0.07632,0.15148,0.044544
0.13271,0.19546,0.10509,0.11206,0.13426,0.18513,0.1229,0.012393
0.1104,0.099956,0.10376,0.27746,0.14901,0.13074,0.1129,0.015771
0.14363,0.12176,0.23074,0.1517,0.13522,0.096535,0.097545,0.022873
0.14593,0.1356,0.12,0.16739,0.14603,0.12959,0.14821,0.0072518
0.11688,0.11688,0.11688,0.17208,0.11688,0.11688,0.12662,0.11688
0.13872,0.15377,0.15586,0.14301,0.13548,0.12552,0.14,0.0076424
0.10799,0.092092,0.24129,0.11298,0.11089,0.13011,0.19365,0.010987
0.11451,0.18363,0.16195,0.13619,0.089008,0.14639,0.14588,0.022443
0.11794,0.10044,0.17014,0.2858,0.04672,0.065135,0.11825,0.095571
0.10024,0.11159,0.20685,0.16134,0.10947,0.11796,0.18045,0.012092
0.1569,0.15935,0.12601,0.1146,0.11302,0.12338,0.19674,0.010004
0.042675,0.24905,0.30737,0.16829,0.059723,0.034599,0.10279,0.035496
0.083717,0.083481,0.14998,0.24372,0.11709,0.11791,0.1909,0.013206
0.11803,0.11803,0.11803,0.11803,0.11803,0.11803,0.17377,0.11803
0.13987,0.14314,0.1793,0.11025,0.13452,0.1373,0.1474,0.0082219
0.14165,0.15026,0.14851,0.12777,0.12995,0.13349,0.15907,0.0092878
0.1392,0.1151,0.11984,0.15476,0.1355,0.13218,0.17326,0.030174
0.10748,0.12774,0.15025,0.14547,0.15391,0.12718,0.17164,0.01632
0.15745,0.10709,0.12996,0.12359,0.21997,0.10188,0.14414,0.015919
0.11803,0.11803,0.11803,0.11803,0.11803,0.11803,0.17377,0.11803
0.12659,0.11566,0.17113,0.16936,0.11677,0.10567,0.18844,0.0063793
0.13699,0.12329,0.12329,0.12329,0.12329,0.12329,0.12329,0.12329
0.14045,0.13478,0.14431,0.19401,0.11653,0.12351,0.12946,0.016947
0.16068,0.10851,0.17645,0.18351,0.13233,0.081259,0.14945,0.0078147
0.14212,0.082803,0.14968,0.087978,0.13774,0.08121,0.29618,0.022293
0.089525,0.088468,0.21529,0.16146,0.11329,0.074893,0.24066,0.016408
0.07427,0.054478,0.11346,0.3496,0.070939,0.048011,0.2085,0.080737
0.053723,0.052403,0.11385,0.21847,0.098586,0.21565,0.11197,0.13534
0.13309,0.12354,0.18468,0.16543,0.093965,0.088574,0.189,0.021729
0.18249,0.13067,0.12391,0.09572,0.20528,0.14105,0.1121,0.0087786
0.1304,0.14354,0.13802,0.15633,0.13488,0.13796,0.15214,0.0067438
0.15898,0.11777,0.121,0.15859,0.2502,0.10098,0.077734,0.014746
0.11647,0.12263,0.15286,0.14832,0.11553,0.10225,0.22814,0.013794
0.080198,0.12934,0.17961,0.20938,0.11173,0.097967,0.17945,0.012326
0.15031,0.11746,0.16854,0.12665,0.15515,0.1147,0.16078,0.0063946
0.20235,0.24294,0.14294,0.13412,0.073529,0.07,0.11059,0.023529
0.053723,0.052403,0.11385,0.21847,0.098586,0.21565,0.11197,0.13534
0.12,0.13146,0.15741,0.14506,0.12261,0.16196,0.14242,0.019082
0.081444,0.099401,0.19518,0.13096,0.10466,0.11863,0.23309,0.036641
0.13313,0.12801,0.17531,0.19649,0.087998,0.10071,0.15047,0.027887
0.13325,0.12987,0.12077,0.15131,0.13984,0.15081,0.16343,0.010718
0.14145,0.13216,0.10438,0.17839,0.13779,0.12282,0.088688,0.094317
0.11917,0.1081,0.20931,0.17949,0.11089,0.11877,0.12675,0.027529
0.13463,0.096676,0.1795,0.30305,0.027701,0.037396,0.06759,0.15346
0.13971,0.090181,0.17924,0.25991,0.092808,0.070169,0.15435,0.013634
0.079695,0.105,0.19609,0.17397,0.11967,0.10936,0.20414,0.012067
0.053723,0.052403,0.11385,0.21847,0.098586,0.21565,0.11197,0.13534
0.060121,0.048583,0.16802,0.21518,0.046154,0.048988,0.27348,0.13947
0.17951,0.14073,0.10451,0.18818,0.16018,0.12537,0.097245,0.0042724
0.18752,0.13942,0.17764,0.10647,0.15391,0.12887,0.082083,0.024093
0.071599,0.079386,0.11378,0.34891,0.052563,0.061432,0.089769,0.18257
0.15954,0.22716,0.054856,0.074548,0.16541,0.25072,0.064421,0.0033406
0.15404,0.13012,0.11106,0.11457,0.19318,0.16809,0.1134,0.015554
0.13641,0.14011,0.15961,0.16706,0.13219,0.12763,0.12997,0.0070192
0.16202,0.14458,0.13032,0.11882,0.16583,0.14164,0.13129,0.005503
0.087544,0.079215,0.15362,0.29095,0.076809,0.083195,0.16056,0.06811
0.14688,0.18426,0.10991,0.10025,0.1422,0.16423,0.14489,0.0073822
0.11068,0.14264,0.16395,0.13732,0.097369,0.11335,0.10536,0.12933
