0.98911,2.9868,2.062,0.65352,0.17321,1.4438,1.4487,1.6952,1.3662,0.51108,1.4438,1.4438,1.4997,1.7281,1.0031,1.4438,1.4438,1.4694,1.7288,1.1785,1.4438,1.4438,1.4997,1.7281,1.0031,1.4438,1.4487,1.6952,1.3662,0.51108,1898.4,3733.1,2560.8,812.75,215.49,1922.2,1925.1,2135.9,1695.2,635.34,1922.2,1922.2,1958,2149.6,1245.6,1922.2,1922.2,1937.7,2160.8,1462.8,1922.2,1922.2,1958,2149.6,1245.6,1922.2,1925.1,2135.9,1695.2,635.34
1.9042,5.9189,4.0793,1.2929,0.34269,2.8397,2.8499,3.3615,2.7029,1.0111,2.8397,2.8398,2.9544,3.4216,1.9845,2.8397,2.8397,2.8923,3.426,2.3316,2.8397,2.8398,2.9544,3.4216,1.9845,2.8397,2.8499,3.3615,2.7029,1.0111,6538.3,9316.9,6126.7,1937,513.19,5403.6,5400.1,5435.4,4075.7,1515.6,5403.6,5403.6,5375.2,5289.5,2981.7,5403.6,5403.6,5387.7,5392.5,3508.4,5403.6,5403.6,5375.2,5289.5,2981.7,5403.6,5400.1,5435.4,4075.7,1515.6
2.5233,7.1091,4.8292,1.5282,0.4049,3.5384,3.5482,4.0606,3.2058,1.1956,3.5384,3.5384,3.6495,4.0918,2.3498,3.5384,3.5384,3.5892,4.1149,2.7628,3.5384,3.5384,3.6495,4.0918,2.3498,3.5384,3.5482,4.0606,3.2058,1.1956,7716.6,12295,8214.2,2600.3,689.08,6823.3,6824.2,7119.4,5455.1,2034,6823.3,6823.3,6846.6,7018.5,3996.9,6823.3,6823.3,6830.4,7116.3,4699.8,6823.3,6823.3,6846.6,7018.5,3996.9,6823.3,6824.2,7119.4,5455.1,2034
1.4057,4.8433,3.3572,1.0654,0.28246,2.3061,2.3146,2.7466,2.2219,0.83289,2.3061,2.3061,2.4024,2.804,1.633,2.3061,2.3061,2.3502,2.8034,1.9177,2.3061,2.3061,2.4024,2.804,1.633,2.3061,2.3146,2.7466,2.2219,0.83289,6163.4,12322,8322.6,2635,698.27,6471.7,6480.3,7082.2,5523.9,2061.1,6471.7,6471.7,6577.6,7067.5,4049.5,6471.7,6471.7,6517.8,7132.3,4760.7,6471.7,6471.7,6577.6,7067.5,4049.5,6471.7,6480.3,7082.2,5523.9,2061.1
1.1786,4.0188,2.7836,0.88266,0.23397,1.9191,1.9262,2.2781,1.8433,0.69018,1.9191,1.9191,1.9985,2.3272,1.3541,1.9191,1.9191,1.9555,2.3262,1.5905,1.9191,1.9191,1.9985,2.3272,1.3541,1.9191,1.9262,2.2781,1.8433,0.69018,3520.4,7013.8,4795.9,1521.2,403.28,3619.6,3625.2,4015.6,3176.8,1189.3,3619.6,3619.7,3687.9,4036.1,2333,3619.6,3619.6,3649.3,4059.7,2740.5,3619.6,3619.7,3687.9,4036.1,2333,3619.6,3625.2,4015.6,3176.8,1189.3
0.66005,5.1466,3.6204,1.1502,0.30501,2.3204,2.3318,2.8973,2.3923,0.89895,2.3204,2.3204,2.4489,2.9945,1.7608,2.3204,2.3204,2.3794,2.979,2.0664,2.3204,2.3204,2.4489,2.9945,1.7608,2.3204,2.3318,2.8973,2.3923,0.89895,1471.5,10793,7505.4,2381,631.2,5000.4,5022.1,6103.3,4967.6,1861.6,5000.4,5000.5,5244.5,6258,3650.8,5000.4,5000.4,5112.3,6247.3,4287.4,5000.4,5000.5,5244.5,6258,3650.8,5000.4,5022.1,6103.3,4967.6,1861.6
1.514,5.5048,3.7862,1.1994,0.31786,2.6454,2.6549,3.1272,2.5099,0.93811,2.6454,2.6454,2.7521,3.1813,1.842,2.6454,2.6454,2.6944,3.1863,2.1646,2.6454,2.6454,2.7521,3.1813,1.842,2.6454,2.6549,3.1272,2.5099,0.93811,3943.5,9660.3,6657.5,2112.3,560,4793.8,4805.6,5503.1,4407.5,1651.4,4793.8,4793.9,4932.1,5577,3238.4,4793.8,4793.8,4855.6,5591.5,3803.3,4793.8,4793.9,4932.1,5577,3238.4,4793.8,4805.6,5503.1,4407.5,1651.4
1.0313,3.4519,2.398,0.76063,0.20163,1.6372,1.6435,1.9541,1.5874,0.59472,1.6372,1.6372,1.7077,2.0009,1.1665,1.6372,1.6372,1.6696,1.998,1.37,1.6372,1.6372,1.7077,2.0009,1.1665,1.6372,1.6435,1.9541,1.5874,0.59472,2926.2,5057.3,3452.2,1095.6,290.51,2682.7,2684.9,2904.1,2285.8,856.48,2682.7,2682.7,2713.3,2905.7,1679.3,2682.7,2682.7,2695.2,2927.2,1972.2,2682.7,2682.7,2713.3,2905.7,1679.3,2682.7,2684.9,2904.1,2285.8,856.48
3.4919,13.974,9.6322,3.0533,0.80928,6.6897,6.7136,7.9365,6.3815,2.3877,6.6897,6.6898,6.9604,8.0779,4.6859,6.6897,6.6897,6.8134,8.0885,5.505,6.6897,6.6898,6.9604,8.0779,4.6859,6.6897,6.7136,7.9365,6.3815,2.3877,6888.5,13863,9391.3,2974.5,788.31,7240.7,7250.9,7959.1,6230.6,2326.5,7240.7,7240.8,7366.2,7958.3,4569.3,7240.7,7240.7,7295.3,8024.1,5370.8,7240.7,7240.8,7366.2,7958.3,4569.3,7240.7,7250.9,7959.1,6230.6,2326.5
3.5805,11.536,7.8599,2.4881,0.65929,5.6997,5.7164,6.5835,5.2156,1.9464,5.6997,5.6997,5.8892,6.6448,3.8243,5.6997,5.6997,5.7862,6.6774,4.4957,5.6997,5.6997,5.8892,6.6448,3.8243,5.6997,5.7164,6.5835,5.2156,1.9464,5969.4,12916,8726.1,2761.9,731.84,6706,6716.8,7415.3,5793.1,2160.6,6706,6706,6836.9,7412.1,4245.9,6706,6706,6763.6,7476,4992.2,6706,6706,6836.9,7412.1,4245.9,6706,6716.8,7415.3,5793.1,2160.6
2.7416,7.0616,4.7905,1.517,0.40201,3.6071,3.6152,4.0473,3.1781,1.1866,3.6071,3.6071,3.6997,4.0571,2.3308,3.6071,3.6071,3.6493,4.0873,2.7396,3.6071,3.6071,3.6997,4.0571,2.3308,3.6071,3.6152,4.0473,3.1781,1.1866,8035.6,12251,8129.7,2571.7,681.42,6908.8,6907.8,7113.4,5403.6,2012,6908.8,6908.8,6910.3,6978.4,3956.1,6908.8,6908.8,6905.9,7090.6,4653.5,6908.8,6908.8,6910.3,6978.4,3956.1,6908.8,6907.8,7113.4,5403.6,2012
0.76784,4.4278,3.1096,0.9877,0.26191,2.0333,2.0425,2.4956,2.0553,0.77199,2.0333,2.0334,2.1365,2.575,1.5124,2.0333,2.0333,2.0807,2.563,1.7751,2.0333,2.0334,2.1365,2.575,1.5124,2.0333,2.0425,2.4956,2.0553,0.77199,1767.9,7587.1,5291,1679.7,445.37,3539.6,3553.8,4290.5,3499.4,1313,3539.6,3539.6,3701.1,4400.7,2573.5,3539.6,3539.6,3613.2,4391.7,3021.3,3539.6,3539.6,3701.1,4400.7,2573.5,3539.6,3553.8,4290.5,3499.4,1313
1.4658,3.8847,2.6355,0.83362,0.22085,1.9285,1.9342,2.22,1.7503,0.65226,1.9285,1.9285,1.9925,2.2355,1.2824,1.9285,1.9285,1.9578,2.2485,1.5081,1.9285,1.9285,1.9925,2.2355,1.2824,1.9285,1.9342,2.22,1.7503,0.65226,6189.1,11032,7405.7,2344.2,621.19,5955.2,5959.5,6364.4,4917.5,1833.7,5955.2,5955.2,6014.2,6311.8,3603.5,5955.2,5955.2,5979.6,6385.3,4237.1,5955.2,5955.2,6014.2,6311.8,3603.5,5955.2,5959.5,6364.4,4917.5,1833.7
1.3307,5.5138,3.8342,1.2163,0.32244,2.5911,2.6015,3.1196,2.5377,0.95099,2.5911,2.5911,2.7081,3.197,1.8651,2.5911,2.5911,2.6447,3.1916,2.1902,2.5911,2.5911,2.7081,3.197,1.8651,2.5911,2.6015,3.1196,2.5377,0.95099,3058,9006.1,6229.6,1976.6,524.03,4363,4376.4,5116.6,4123.4,1545.3,4363,4363.1,4517.6,5207.8,3030.2,4363,4363,4432.8,5212.9,3558.6,4363,4363.1,4517.6,5207.8,3030.2,4363,4376.4,5116.6,4123.4,1545.3
1.2049,3.7673,2.5987,0.82363,0.2183,1.8191,1.8254,2.1386,1.7219,0.64411,1.8191,1.8191,1.8898,2.1791,1.2642,1.8191,1.8191,1.8516,2.1806,1.4853,1.8191,1.8191,1.8898,2.1791,1.2642,1.8191,1.8254,2.1386,1.7219,0.64411,3589.1,6379.8,4330.6,1373,363.98,3392.6,3395.6,3668.1,2870.3,1073.6,3392.6,3392.6,3432.9,3660.9,2106.8,3392.6,3392.6,3409.3,3692.7,2475.4,3392.6,3392.6,3432.9,3660.9,2106.8,3392.6,3395.6,3668.1,2870.3,1073.6
1.448,3.7335,2.5217,0.7973,0.21121,1.8964,1.901,2.138,1.6754,0.62391,1.8964,1.8964,1.9485,2.145,1.2271,1.8964,1.8964,1.9203,2.161,1.4433,1.8964,1.8964,1.9485,2.145,1.2271,1.8964,1.901,2.138,1.6754,0.62391,2191.3,3703.4,2511.6,796.53,211.17,1992,1993.1,2132.2,1664.4,622.77,1992,1992,2009.2,2123.6,1221.8,1992,1992,1998.7,2143.5,1435.5,1992,1992,2009.2,2123.6,1221.8,1992,1993.1,2132.2,1664.4,622.77
0.95271,2.8704,1.9726,0.6248,0.16557,1.3998,1.4044,1.6319,1.3078,0.4887,1.3998,1.3998,1.4513,1.6585,0.9597,1.3998,1.3998,1.4234,1.6615,1.1278,1.3998,1.3998,1.4513,1.6585,0.9597,1.3998,1.4044,1.6319,1.3078,0.4887,2009,4274.9,2929.1,929.11,246.31,2178.8,2182.8,2444,1940,726.41,2178.8,2178.9,2226.6,2462.1,1424.9,2178.8,2178.8,2199.8,2474.4,1673.7,2178.8,2178.9,2226.6,2462.1,1424.9,2178.8,2182.8,2444,1940,726.41
1.8644,7.0878,4.9132,1.5586,0.4132,3.3734,3.3859,4.018,3.2523,1.2186,3.3734,3.3734,3.5139,4.104,2.39,3.3734,3.3734,3.4378,4.1026,2.8068,3.3734,3.3734,3.5139,4.104,2.39,3.3734,3.3859,4.018,3.2523,1.2186,4932.7,9053.3,6102,1932.2,512.07,4830.8,4835.4,5213.5,4049.8,1511.3,4830.8,4830.9,4889.9,5186.6,2969,4830.8,4830.8,4855.7,5240.1,3490.3,4830.8,4830.9,4889.9,5186.6,2969,4830.8,4835.4,5213.5,4049.8,1511.3
1.3307,5.5138,3.8342,1.2163,0.32244,2.5911,2.6015,3.1196,2.5377,0.95099,2.5911,2.5911,2.7081,3.197,1.8651,2.5911,2.5911,2.6447,3.1916,2.1902,2.5911,2.5911,2.7081,3.197,1.8651,2.5911,2.6015,3.1196,2.5377,0.95099,3058,9006.1,6229.6,1976.6,524.03,4363,4376.4,5116.6,4123.4,1545.3,4363,4363.1,4517.6,5207.8,3030.2,4363,4363,4432.8,5212.9,3558.6,4363,4363.1,4517.6,5207.8,3030.2,4363,4376.4,5116.6,4123.4,1545.3
2.6817,11.239,7.776,2.4659,0.65366,5.3269,5.3472,6.3725,5.1492,1.9282,5.3269,5.3269,5.5563,6.505,3.7826,5.3269,5.3269,5.4319,6.5055,4.443,5.3269,5.3269,5.5563,6.505,3.7826,5.3269,5.3472,6.3725,5.1492,1.9282,5052.4,14138,9714.4,3079.6,816.31,6958.8,6978,8053.1,6436.4,2408.2,6958.8,6958.9,7181.5,8159.5,4725.8,6958.8,6958.8,7059.2,8183.6,5552.1,6958.8,6958.9,7181.5,8159.5,4725.8,6958.8,6978,8053.1,6436.4,2408.2
1.6721,5.5704,3.8032,1.204,0.31904,2.7448,2.753,3.1754,2.5232,0.94186,2.7448,2.7448,2.8371,3.2113,1.8505,2.7448,2.7448,2.787,3.2242,2.1752,2.7448,2.7448,2.8371,3.2113,1.8505,2.7448,2.753,3.1754,2.5232,0.94186,5092.9,8597.4,5729.1,1812.2,480.14,4727.2,4729.1,4976,3807.6,1417.8,4727.2,4727.2,4756.7,4907,2787.9,4727.2,4727.2,4738.5,4976.1,3279.3,4727.2,4727.2,4756.7,4907,2787.9,4727.2,4729.1,4976,3807.6,1417.8
2.8551,6.4075,4.3543,1.3785,0.36528,3.2625,3.2695,3.6664,2.8892,1.0783,3.2625,3.2625,3.3432,3.6852,2.1186,3.2625,3.2625,3.2989,3.7088,2.4904,3.2625,3.2625,3.3432,3.6852,2.1186,3.2625,3.2695,3.6664,2.8892,1.0783,4891.2,7926.6,5363.5,1700.9,450.91,4314.8,4316.3,4570.6,3554.9,1329.8,4314.8,4314.8,4341.5,4540.9,2609.2,4314.8,4314.8,4324.6,4588,3065.7,4314.8,4314.8,4341.5,4540.9,2609.2,4314.8,4316.3,4570.6,3554.9,1329.8
1.0715,2.8956,1.9827,0.62766,0.16632,1.4186,1.4232,1.648,1.3153,0.49101,1.4186,1.4187,1.4699,1.6715,0.96468,1.4186,1.4186,1.4422,1.676,1.1339,1.4186,1.4187,1.4699,1.6715,0.96468,1.4186,1.4232,1.648,1.3153,0.49101,3486.3,5493.3,3717.7,1179.2,312.64,3006.7,3007.4,3169.1,2463.6,921.94,3006.7,3006.7,3020.8,3146.2,1808.5,3006.7,3006.7,3011.4,3179.5,2124.7,3006.7,3006.7,3020.8,3146.2,1808.5,3006.7,3007.4,3169.1,2463.6,921.94
1.1119,3.4223,2.3346,0.73883,0.19576,1.6909,1.696,1.9509,1.5494,0.57802,1.6909,1.6909,1.7484,1.973,1.136,1.6909,1.6909,1.7172,1.9809,1.3355,1.6909,1.6909,1.7484,1.973,1.136,1.6909,1.696,1.9509,1.5494,0.57802,2884.9,5550.3,3762.1,1192,315.94,2917.1,2920.7,3188.5,2495,932.22,2917.1,2917.1,2961.9,3185.4,1830.3,2917.1,2917.1,2936.4,3212.5,2151.1,2917.1,2917.1,2961.9,3185.4,1830.3,2917.1,2920.7,3188.5,2495,932.22
1.6427,5.9157,4.0895,1.2967,0.34371,2.8248,2.8352,3.3555,2.7085,1.014,2.8248,2.8248,2.9419,3.4232,1.9894,2.8248,2.8248,2.8785,3.4241,2.3369,2.8248,2.8248,2.9419,3.4232,1.9894,2.8248,2.8352,3.3555,2.7085,1.014,5129.2,10509,7162,2270.3,601.78,5427.7,5436.3,6020.6,4747.1,1775.3,5427.7,5427.7,5532.6,6042.9,3484.3,5427.7,5427.7,5473.5,6082.5,4094,5427.7,5427.7,5532.6,6042.9,3484.3,5427.7,5436.3,6020.6,4747.1,1775.3
1.1384,4.1775,2.8911,0.91656,0.24294,1.988,1.9956,2.3679,1.9148,0.71674,1.988,1.9881,2.0725,2.4188,1.4064,1.988,1.988,2.0268,2.418,1.6521,1.988,1.9881,2.0725,2.4188,1.4064,1.988,1.9956,2.3679,1.9148,0.71674,2878.2,6163.4,4236.7,1344.4,356.44,3122.5,3128.5,3519.4,2804.8,1051,3122.5,3122.5,3194.7,3553.3,2060.9,3122.5,3122.5,3154.2,3567.5,2420.3,3122.5,3122.5,3194.7,3553.3,2060.9,3122.5,3128.5,3519.4,2804.8,1051
4.1047,10.18,6.8618,2.1706,0.57505,5.2255,5.2367,5.8427,4.5579,1.6983,5.2255,5.2256,5.353,5.8395,3.339,5.2255,5.2256,5.2834,5.8922,3.9267,5.2255,5.2256,5.353,5.8395,3.339,5.2255,5.2367,5.8427,4.5579,1.6983,6579.9,11478,7758.6,2458.4,651.62,6157.3,6161.8,6608.8,5146,1922.6,6157.3,6157.3,6219.8,6579.2,3774.8,6157.3,6157.3,6182.8,6643.5,4436.4,6157.3,6157.3,6219.8,6579.2,3774.8,6157.3,6161.8,6608.8,5146,1922.6
1.0081,3.6399,2.5426,0.80709,0.21398,1.7062,1.7131,2.0564,1.6817,0.63093,1.7062,1.7062,1.7839,2.1133,1.2367,1.7062,1.7062,1.7419,2.1069,1.4519,1.7062,1.7062,1.7839,2.1133,1.2367,1.7062,1.7131,2.0564,1.6817,0.63093,2611,6036.9,4166,1322.3,350.6,3008.2,3015.1,3439.6,2757,1033.7,3008.2,3008.2,3090,3485.5,2026.4,3008.2,3008.2,3044.5,3494.3,2379.5,3008.2,3008.2,3090,3485.5,2026.4,3008.2,3015.1,3439.6,2757,1033.7
0.71681,5.9052,4.1456,1.3167,0.34914,2.6775,2.6904,3.3271,2.7402,1.0291,2.6775,2.6775,2.8222,3.4338,2.0163,2.6775,2.6775,2.7439,3.4182,2.3665,2.6775,2.6775,2.8222,3.4338,2.0163,2.6775,2.6904,3.3271,2.7402,1.0291,1586.3,13968,9711.4,3080.6,816.64,6459.1,6487.5,7898,6428.1,2408.6,6459.1,6459.2,6778.9,8099.1,4723.9,6459.1,6459.1,6605.8,8085.2,5547.8,6459.1,6459.2,6778.9,8099.1,4723.9,6459.1,6487.5,7898,6428.1,2408.6
1.0167,2.2548,1.5317,0.48435,0.12831,1.1379,1.1409,1.2876,1.0175,0.37901,1.1379,1.1379,1.1717,1.2988,0.74538,1.1379,1.1379,1.1534,1.3051,0.87662,1.1379,1.1379,1.1717,1.2988,0.74538,1.1379,1.1409,1.2876,1.0175,0.37901,3921.9,6227.7,4219.3,1338.4,354.84,3396.9,3397.9,3590.8,2795.6,1046.4,3396.9,3396.9,3415.4,3568.3,2052.5,3396.9,3396.9,3403.4,3604.6,2411.3,3396.9,3396.9,3415.4,3568.3,2052.5,3396.9,3397.9,3590.8,2795.6,1046.4
2.2341,5.7101,3.8614,1.2217,0.32368,2.9139,2.9206,3.2726,2.5641,0.95583,2.9139,2.9139,2.9902,3.2798,1.879,2.9139,2.9139,2.9486,3.3051,2.2094,2.9139,2.9139,2.9902,3.2798,1.879,2.9139,2.9206,3.2726,2.5641,0.95583,5766.6,8926,5953.9,1884.7,499.46,4989,4988.9,5173.7,3954.4,1474.3,4989,4989,4997.3,5092,2897.1,4989,4989,4990.1,5166.3,3406.7,4989,4989,4997.3,5092,2897.1,4989,4988.9,5173.7,3954.4,1474.3
1.1119,3.4223,2.3346,0.73883,0.19576,1.6909,1.696,1.9509,1.5494,0.57802,1.6909,1.6909,1.7484,1.973,1.136,1.6909,1.6909,1.7172,1.9809,1.3355,1.6909,1.6909,1.7484,1.973,1.136,1.6909,1.696,1.9509,1.5494,0.57802,2884.9,5550.3,3762.1,1192,315.94,2917.1,2920.7,3188.5,2495,932.22,2917.1,2917.1,2961.9,3185.4,1830.3,2917.1,2917.1,2936.4,3212.5,2151.1,2917.1,2917.1,2961.9,3185.4,1830.3,2917.1,2920.7,3188.5,2495,932.22
1.0332,4.3986,3.0612,0.97119,0.25746,2.0623,2.0707,2.4876,2.026,0.75932,2.0623,2.0623,2.1571,2.5512,1.4891,2.0623,2.0623,2.1058,2.5461,1.7486,2.0623,2.0623,2.1571,2.5512,1.4891,2.0623,2.0707,2.4876,2.026,0.75932,3097,6236,4288.1,1361.1,360.91,3184.7,3190.1,3563.1,2838,1064,3184.7,3184.8,3250.7,3594.3,2085.8,3184.7,3184.7,3213.5,3609.5,2449.3,3184.7,3184.8,3250.7,3594.3,2085.8,3184.7,3190.1,3563.1,2838,1064
0.91462,2.5929,1.7904,0.5674,0.15038,1.2523,1.2566,1.4714,1.1863,0.44374,1.2523,1.2523,1.3013,1.5004,0.87098,1.2523,1.2523,1.2748,1.5008,1.0233,1.2523,1.2523,1.3013,1.5004,0.87098,1.2523,1.2566,1.4714,1.1863,0.44374,2705.6,4548.1,3100.8,984.1,260.93,2430.9,2432.5,2614.1,2053.1,769.28,2430.9,2430.9,2454.2,2611.6,1508.3,2430.9,2430.9,2440.2,2632.5,1771.5,2430.9,2430.9,2454.2,2611.6,1508.3,2430.9,2432.5,2614.1,2053.1,769.28
1.155,4.2524,2.9542,0.93702,0.24839,2.0041,2.012,2.4067,1.9556,0.73264,2.0041,2.0041,2.0938,2.4651,1.437,2.0041,2.0041,2.0453,2.4614,1.6877,2.0041,2.0041,2.0938,2.4651,1.437,2.0041,2.012,2.4067,1.9556,0.73264,3763.5,7897.8,5426.1,1721.8,456.51,4016.1,4023.5,4511.5,3592.3,1346.1,4016.1,4016.1,4105.3,4552.1,2639.4,4016.1,4016.1,4055.3,4571.4,3099.8,4016.1,4016.1,4105.3,4552.1,2639.4,4016.1,4023.5,4511.5,3592.3,1346.1
1.4817,5.18,3.5618,1.1284,0.29905,2.5095,2.518,2.9441,2.3611,0.88255,2.5095,2.5095,2.6053,2.9931,1.7329,2.5095,2.5095,2.5534,2.9983,2.0363,2.5095,2.5095,2.6053,2.9931,1.7329,2.5095,2.518,2.9441,2.3611,0.88255,2198,7000.9,4822.1,1528.9,405.28,3396.1,3406.6,3981.3,3194.2,1195.5,3396.1,3396.1,3517.8,4044.2,2345.8,3396.1,3396.1,3451.1,4052.3,2755.7,3396.1,3396.1,3517.8,4044.2,2345.8,3396.1,3406.6,3981.3,3194.2,1195.5
2.8568,11.644,8.014,2.5398,0.67317,5.5936,5.6135,6.6164,5.3104,1.9863,5.5936,5.5937,5.8174,6.7281,3.8987,5.5936,5.5936,5.6961,6.7397,4.5806,5.5936,5.5937,5.8174,6.7281,3.8987,5.5936,5.6135,6.6164,5.3104,1.9863,6054.1,16720,11446,3626.7,961.22,8284.9,8306.8,9535.5,7587.9,2836.4,8284.9,8284.9,8539.5,9639.3,5568.5,8284.9,8284.9,8399.6,9677.7,6543.6,8284.9,8284.9,8539.5,9639.3,5568.5,8284.9,8306.8,9535.5,7587.9,2836.4
3.7603,11.71,7.9624,2.5196,0.66758,5.8126,5.829,6.687,5.2855,1.9712,5.8126,5.8126,5.9987,6.7414,3.8743,5.8126,5.8126,5.8974,6.778,4.5552,5.8126,5.8126,5.9987,6.7414,3.8743,5.8126,5.829,6.687,5.2855,1.9712,6020.4,16159,10940,3461.3,917.07,8173.5,8192.3,9251.7,7264.5,2708,8173.5,8173.5,8392.9,9286.4,5323.3,8173.5,8173.5,8272.2,9352.9,6259.6,8173.5,8173.5,8392.9,9286.4,5323.3,8173.5,8192.3,9251.7,7264.5,2708
